district_id,ksp_district,lgd_district,police_station_name,address,email,phone,circle,latitude,longitude,clean_name,match_type
543.0,Koppal,Koppal,Gangavathi Traffic PS,"Police Sub Gangavati Traffic Police Station,",gvttraffickpl@ksp.gov.in,08533-231533,Gangavathi Town PS,15.4308872,76.5319723,gangavathi,EXACT
543.0,Koppal,Koppal,Hanumasagar PS,Police Sub-Insector Hanumsagar  Police Statio,hanumsagarkpl@ksp.gov.in,08536-270333,Kushtagi Circle,15.9337739,75.5267042,hanumasagar,FUZZY (95.7)
543.0,Koppal,Koppal,Kanakagiri PS,Police Sub-Insector Kanakagiri Police Station,kanakagirikpl@ksp.gov.in,08533-240233,Gangavathi Rural Circle,15.5696792,76.4189879,kanakagiri,EXACT
543.0,Koppal,Koppal,Karatagi PS,Police Sub-Insector Karatagi Police Station K,karatagikpl@ksp.gov.in,08533-275331,Gangavathi Rural Circle,15.6081507,76.658816,karatagi,EXACT
543.0,Koppal,Koppal,Koppal CEN Crime PS,DCB UnitKoppal,email@ksp.gov.in,88888-888888,Koppal District,15.3484144,76.1547421,koppal,FUZZY (92.3)
543.0,Koppal,Koppal,Koppal Rural PS,Police Sub Inspector Koppal Rural Police Stat,ruralkpl@ksp.gov.in,08539-221333,Koppal Rural Circle,15.3484144,76.1547421,koppal,FUZZY (92.3)
543.0,Koppal,Koppal,Koppal Town PS,"Police Inspector Koppal Town Police Station,",townkpl@ksp.gov.in,08539-220333,Koppal Sub-Division,15.3484144,76.1547421,koppal,FUZZY (92.3)
543.0,Koppal,Koppal,Koppal Traffic PS,Koppal,email@ksp.gov.in,88888-888888,Koppal Town PS,15.3484144,76.1547421,koppal,FUZZY (92.3)
543.0,Koppal,Koppal,Koppal Women PS,"Hasan Road, Near Tippu Sultan CircleKoppal",womenpskpl@ksp.gov.in,88888-888888,Koppal Sub-Division,15.3484144,76.1547421,koppal,FUZZY (92.3)
543.0,Koppal,Koppal,Kuknoor PS,Police Sub Inspector Kuknoor Police Station K,kuknoorkpl@ksp.gov.in,08534-230438,Yelburga Circle,15.4902753,75.9934934,kuknoor,EXACT
543.0,Koppal,Koppal,Kushtagi PS,Police Sub-Insector Kushtagi Police Station K,kushtagikpl@ksp.gov.in,08536-267033,Kushtagi Circle,15.7571579,76.190682,kushtagi,EXACT
543.0,Koppal,Koppal,Munirabad PS,Police Sub Inspector Munirabad Police Station,munirabadkpl@ksp.gov.in,08539-270333,Koppal Rural Circle,15.2785018,76.3274884,munirabad,EXACT
543.0,Koppal,Koppal,Tavaregera PS,Police Sub-Insector Tawargera  Police Station,tawargerakpl@ksp.gov.in,08536-275322,Kushtagi Circle,15.7671121,76.4036608,tavaregera,FUZZY (90.0)
543.0,Koppal,Koppal,Yelburga PS,Police Sub Inspector Yelburga Police Station,yelburgakpl@ksp.gov.in,08534-220133,Yelburga Circle,15.6152511,76.0127786,yelburga,EXACT
544.0,Mandya,Mandya,Arakere PS,"Arakere, Srirangaptna Taluk",arakeremdy@ksp.gov.in,08236-257233,Srirangapatna Circle,12.4125906,76.8178634,arakere,EXACT
544.0,Mandya,Mandya,Basaralu PS,"Basaralu, Mandya Taluk",basaralumdy@ksp.gov.in,08232-276634,Mandya Rural Circle,12.7090838,76.81836,basaralu,EXACT
544.0,Mandya,Mandya,Belakavadi PS,"Belkavadi, Malavalli Taluk",belakavadimdy@ksp.gov.in,08231-240034,Malavalli Rural Circle,12.2563911,77.1256155,belakavadi,FUZZY (90.0)
544.0,Mandya,Mandya,Bellur PS,"Bellur, Nagamangala Taluk",bellurmdy@ksp.gov.in,08234-287535,Nagamangala Circle,13.1373251,77.9918549,bellur,EXACT
544.0,Mandya,Mandya,Besagaraghalli PS,"Besagarahalli, Maddur Taluk",besagarahallimdy@ksp.gov.in,08232-278264,Maddur Circle,12.6388895,76.9932614,besagaraghalli,FUZZY (96.3)
544.0,Mandya,Mandya,Bindiganavile PS,"Binidiganavile, Nagamangala Taluk",bnavilemdy@ksp.gov.in,08234-284240,Nagamangala Circle,12.8813863,76.6333562,bindiganavile,EXACT
544.0,Mandya,Mandya,Halagur PS,"MALAVALLI TQ,",halagurumdy@ksp.gov.in,08231-295322,Malavalli Rural Circle,12.4246475,77.2266035,halagur,FUZZY (93.3)
544.0,Mandya,Mandya,K.M. Doddi PS,"K M Doddi C A kere HOBLI, MADDUR TQ.",kmdoddimdy@ksp.gov.in,08231-235032,Malavalli Sub-Division,12.5282498,76.9376077,k m doddi,FUZZY (90.0)
544.0,Mandya,Mandya,K.R. Pet Rural PS,"K R Pet Town, K R Pet Taluk",krpetruralmdy@ksp.gov.in,08232-262440,K.R. Pet Circle,12.65939,76.48833,k r pet,ORIGINAL
544.0,Mandya,Mandya,K.R. Pet Town PS,"K R Pet Town, K R Pet Taluk",krpettownmdy@ksp.gov.in,08230-262248,K.R. Pet Circle,12.65924,76.48829,k r pet,ORIGINAL
544.0,Mandya,Mandya,K.R. Sagar PS,"K R Sagara, Srirangapatna Taluk",krsagaramdy@ksp.gov.in,08236-252027,Srirangapatna Circle,12.40578,76.57242,k r sagar,ORIGINAL
544.0,Mandya,Mandya,Keragodu PS,"Keragodu, Mandya Taluk",keragodumdy@ksp.gov.in,08232-272044,Mandya Rural Circle,12.6367842,76.9144266,keragodu,EXACT
544.0,Mandya,Mandya,Kesthur PS,"Kesthur, Maddur Taluk",kesturmdy@ksp.gov.in,08232-279735,Maddur Circle,12.69169,77.06078,kesthur,ORIGINAL
544.0,Mandya,Mandya,Kikkeri PS,"Kikkeri, K R Pet Taluk",kikkerimdy@ksp.gov.in,08232-265433,K.R. Pet Circle,12.7632226,76.4257051,kikkeri,EXACT
544.0,Mandya,Mandya,Kirugavalu PS,"Kirugavalu, Malavalli Taluk",kirugavalumdy@ksp.gov.in,082312-249481,Malavalli Rural Circle,12.3737705,76.9486653,kirugavalu,EXACT
544.0,Mandya,Mandya,Koppa PS,"Koppa, Maddur Taluk",koppamdy@ksp.gov.in,08232-248032,Maddur Circle,13.533207,75.3633986,koppa,EXACT
544.0,Mandya,Mandya,Maddur PS,Maddur Town,maddurmdy@ksp.gov.in,08232-232170,Maddur Circle,12.5848984,77.0448679,maddur,EXACT
544.0,Mandya,Mandya,Maddur Traffic PS,Maddur Town,maddurtrafficmdy@ksp.gov.in,08232-232033,Maddur Circle,12.5848984,77.0448679,maddur,EXACT
544.0,Mandya,Mandya,Malavalli Rural PS,Malavalli Town,malavalliruralmdy@ksp.gov.in,08231-242233,Malavalli Rural Circle,12.3864073,77.0589464,malavalli,EXACT
544.0,Mandya,Mandya,Malavalli Town PS,Malavalli Town,malavallitownmdy@ksp.gov.in,08231-242244,Malavalli Sub-Division,12.3864073,77.0589464,malavalli,EXACT
544.0,Mandya,Mandya,Mandya CEN Crime PS,Mandya Town,email@ksp.gov.in,88888-888888,Mandya Sub-Division,12.5238888,76.8961961,mandya,EXACT
544.0,Mandya,Mandya,Mandya Central PS,"DC Office Road, Mandya City,Mandya Dist",email@ksp.gov.in,8232221345,Mandya Town Circle,12.5238888,76.8961961,mandya central,FUZZY (90.0)
544.0,Mandya,Mandya,Mandya East PS,"M C Road, Mandya Town",eastmdy@ksp.gov.in,08232-224777,Mandya Town Circle,12.5238888,76.8961961,mandya,EXACT
544.0,Mandya,Mandya,Mandya Rural PS,"Bannur Road, Mandya Town",ruralmdy@ksp.gov.in,08232-224200,Mandya Rural Circle,12.5238888,76.8961961,mandya,EXACT
544.0,Mandya,Mandya,Mandya Traffic PS,"M C Road, Mandya Town",trafficmdy@ksp.gov.in,08232-262248,Mandya Town Circle,12.5238888,76.8961961,mandya,EXACT
544.0,Mandya,Mandya,Mandya West PS,"R P Road, Mandya Town",westmdy@ksp.gov.in,08232-224666,Mandya Town Circle,12.5238888,76.8961961,mandya,EXACT
544.0,Mandya,Mandya,Mandya Women PS,Mandya TownMandya Dist,email@ksp.gov.in,88888-888888,Mandya Town Circle,12.5238888,76.8961961,mandya,EXACT
544.0,Mandya,Mandya,Melukote PS,"Melukote, Pandavapura Taluk",melukotemdy@ksp.gov.in,08236-299800,Srirangapatna Circle,12.6624052,76.649649,melukote,EXACT
544.0,Mandya,Mandya,Nagamangala Rural PS,address,nmangalaruralmdy@ksp.gov.in,08232-285210,Nagamangala Circle,12.8196077,76.7542189,nagamangala,EXACT
544.0,Mandya,Mandya,Nagamangala Town PS,Nagamangala Town,nmangalamdy@ksp.gov.in,08234-286040,Nagamangala Circle,12.8196077,76.7542189,nagamangala,EXACT
544.0,Mandya,Mandya,Pandavapura PS,"Pandavapura, Pandavapura Taluk",ppuramdy@ksp.gov.in,08236-255132,Srirangapatna Sub-Division,12.5011414,76.6731501,pandavapura,EXACT
544.0,Mandya,Mandya,Shivalli PS,"Shivalli, Mandya Taluk",shivallimdy@ksp.gov.in,08232-277144,Mandya Rural Circle,12.5859821,76.8228968,shivalli,EXACT
544.0,Mandya,Mandya,Srirangapatna PS,"Behind Government First Grade College, Sriran",srpatnamdy@ksp.gov.in,08236-259235,Srirangapatna Circle,12.4226442,76.6849312,srirangapatna,EXACT
544.0,Mandya,Mandya,Srirangapatna Rural PS,"Behind Govt. First Grade CollegeSrirangapatna Tq, Mandya Dist",email@ksp.gov.in,8232253027,Srirangapatna Circle,12.4226442,76.6849312,srirangapatna,EXACT
527.0,Belagavi City,Belagavi,APMC Yard PS,BUXITE ROAD  AZAM NAGAR BELGAUM-,apmcbgm@ksp.gov.in,0831-2405250,Market Sub Division,16.4802379,75.3917995,,EXACT
527.0,Belagavi City,Belagavi,Bagewadi PS,ON P.B.ROAD NH4  KAKATI,bagewadibgm@ksp.gov.in,0831-2405280,Belgaum Rural Sub Division,15.1180437,75.7626874,bagewadi,EXACT
527.0,Belagavi City,Belagavi,Belagavi City CEN Crime PS,PHQ BelagaviOld PB road,ccbbgc@ksp.gov.in,8888-888888,Belagavi City,14.3988389,75.2408096,belagavi,EXACT
527.0,Belagavi City,Belagavi,Belagavi Rural PS,VADAGON ROAD HINDWADI,ruralbgm@ksp.gov.in,0831-2405252,Belgaum Rural Sub Division,14.3988389,75.2408096,belagavi,EXACT
527.0,Belagavi City,Belagavi,Belgaum North Traffic PS,KACHARI ROAD OPOSITE TAHASILDAR OFFICE-,trafficnorthbgm@ksp.gov.in,0831-2405240,Belagavi Traffic Sub Division,15.86323,74.51308,belgaum,ORIGINAL
527.0,Belagavi City,Belagavi,Belgaum South Traffic PS,CAMP POLICE LANE CAMP,trafficsouthbgm@ksp.gov.in,0831-2405248,Belagavi Traffic Sub Division,15.85743,74.50535,belgaum,ORIGINAL
527.0,Belagavi City,Belagavi,Camp PS,HIGH STREET CAMP,campbgm@ksp.gov.in,0831-2405234,Khadebazar Sub Division,15.0123999,74.9900561,camp,EXACT
527.0,Belagavi City,Belagavi,Kakati PS,ON P.B.ROAD NH4  KAKATI,kakatibgm@ksp.gov.in,0831-2405203,Belgaum Rural Sub Division,15.9326725,74.5255528,kakati,EXACT
527.0,Belagavi City,Belagavi,Khadebazar PS,RISALDAR GALLI KHADE BAZAR,khadebazarbgm@ksp.gov.in,0831-2405232,Khadebazar Sub Division,14.6952784,78.5625845,khade,FUZZY (90.0)
527.0,Belagavi City,Belagavi,Malamaruthi PS,DOUBLE ROAD SRINAGAR,malmaruthibgm@ksp.gov.in,0831-2405251,Market Sub Division,13.2387032,75.1102104,malamaruthi,FUZZY (90.0)
527.0,Belagavi City,Belagavi,Marihal PS,BAGALKOT ROAD MARIHAL,marihalbgm@ksp.gov.in,0831-2405239,Belgaum Rural Sub Division,15.8826292,74.6660686,marihal,EXACT
527.0,Belagavi City,Belagavi,Market PS,OPP  CENTRAL BUS STAND,marketbgm@ksp.gov.in,0831-2405242,Market Sub Division,16.4802379,75.3917995,,EXACT
527.0,Belagavi City,Belagavi,Shahapura PS,VADAGAON ROAD SHAHAPUR,shahapurbgm@ksp.gov.in,0831-2405244,Market Sub Division,16.6991627,76.8410045,shahapura,EXACT
527.0,Belagavi City,Belagavi,Tilakwadi PS,NEAR NATH PAI GARDEN TILKAWADI,tilakwadibgm@ksp.gov.in,0831-2405236,Khadebazar Sub Division,17.0471835,76.9921386,tilakwadi,FUZZY (90.0)
527.0,Belagavi City,Belagavi,Udyambag PS,NEAR STATE BANK OF INDIA  IDUSTRIAL ESTATE KH,udyambagbgm@ksp.gov.in,0831-2405238,Khadebazar Sub Division,15.82069,74.49141,udyambag,ORIGINAL
534.0,Mangaluru City,Dakshina Kannada,Bajpe PS,BAJPE POST & VILLAGE,bajpemgc@ksp.gov.in,0824-2220531,North Subdivison,13.3728986,74.8573959,bajpe,FUZZY (88.9)
534.0,Mangaluru City,Dakshina Kannada,Barke PS,Gandhinagar,barkemgc@ksp.gov.in,0824-2220522,Central Sub Division,12.447832,75.041219,barke,FUZZY (88.9)
534.0,Mangaluru City,Dakshina Kannada,Cyber Crime PS Mangaluru City,Mangaloor CityMangaloor,email@ksp.gov.in,88888-888888,Mangalore COP,12.9788319,75.9935776,cyber mangaluru,FUZZY (90.0)
534.0,Mangaluru City,Dakshina Kannada,E and N Crime PS Mangaluru City,Mangalooru CityMangalooru,email@ksp.gov.in,88888-888888,Mangalore COP,12.9788319,75.9935776,e and n mangaluru,FUZZY (90.0)
534.0,Mangaluru City,Dakshina Kannada,Kankanady Town PS,"Garodi, Maroli PostMangaluru City",ccmgc@ksp.gov.in,8242220529,South Sub division,12.86983,74.87264,kankanady,ORIGINAL
534.0,Mangaluru City,Dakshina Kannada,Kavoor PS,"Kavoor P.S Shanthinagara, Kavoor, Mangalore",kavoormgc@ksp.gov.in,0824-2220533,North Subdivison,12.92423,74.84935,kavoor,ORIGINAL
534.0,Mangaluru City,Dakshina Kannada,Konaje PS,"Konaje Police Station, Assaigoli Post",konajemgc@ksp.gov.in,0824-2220536,South Sub division,12.8201692,74.928293,konaje,EXACT
534.0,Mangaluru City,Dakshina Kannada,Mangalore East PS,Kadri Hills,mangaloreeastmgc@ksp.gov.in,0824-2220520,Central Sub Division,15.9231076,75.7622963,mangalore,EXACT
534.0,Mangaluru City,Dakshina Kannada,Mangalore East Traffic PS,Kadrihills Mangalore,trafficeastmaq@ksp.gov.in,0824-2220825,Traffic Sub Division,15.9231076,75.7622963,mangalore,EXACT
534.0,Mangaluru City,Dakshina Kannada,Mangalore North PS,BUNDER      MANGALORE,mangalorenorthmgc@ksp.gov.in,0824-2220516,Central Sub Division,15.9231076,75.7622963,mangalore,EXACT
534.0,Mangaluru City,Dakshina Kannada,Mangalore Rural PS,Kulashekara,mangaloreruralmgc@ksp.gov.in,0824-2220535,South Sub division,15.9231076,75.7622963,mangalore,EXACT
534.0,Mangaluru City,Dakshina Kannada,Mangalore South PS,"Managalore South P.S, Pandeshwara",mangaloresouthmgc@ksp.gov.in,0824-2220518,Central Sub Division,15.9231076,75.7622963,mangalore,EXACT
534.0,Mangaluru City,Dakshina Kannada,Mangalore West Traffic PS,address,trafficwestmaq@ksp.gov.in,0824-2220524,Traffic Sub Division,15.9231076,75.7622963,mangalore,EXACT
534.0,Mangaluru City,Dakshina Kannada,Mangalore Women PS,"Women Police Station , Pandeshwara",womenmgc@ksp.gov.in,0824-2220525,Central Sub Division,15.9231076,75.7622963,mangalore,EXACT
534.0,Mangaluru City,Dakshina Kannada,Moodabidre PS,"Jyothinagara, Pranthya Village",moodabidremgc@ksp..gov.in,08258 - 236333,North Subdivison,13.0699218,74.9977469,moodabidre,FUZZY (90.0)
534.0,Mangaluru City,Dakshina Kannada,Mulki PS,Bappanadu,mulkimgc@ksp.gov.in,0824-2290533,North Subdivison,13.0904094,74.7870474,mulki,EXACT
534.0,Mangaluru City,Dakshina Kannada,Panambur PS,"PANAMBUR POLICE STATION, PANAMBUR , NEW MANGA",panamburmgc@ksp.gov.in,0824-2220530,North Subdivison,12.9535736,74.8031577,panambur,EXACT
534.0,Mangaluru City,Dakshina Kannada,Surathkal PS,surathkal police station,surathkalmgc@ksp.gov.in,0824-2220540,North Subdivison,12.9893484,74.8002073,surathkal,EXACT
534.0,Mangaluru City,Dakshina Kannada,Traffic North Police Station,Traffic North Police Station,trafficnorthmgc@ksp.gov.in,88888-888888,Traffic Sub Division,16.4802379,75.3917995,,EXACT
534.0,Mangaluru City,Dakshina Kannada,Traffic South Police Station,"Kallapu, Near TokkottuMangaluru City",maqsysadm@ksp.gov.in,88888-888888,Traffic Sub Division,16.4802379,75.3917995,,EXACT
534.0,Mangaluru City,Dakshina Kannada,Ullal PS,"Near Abbakka Circle, Ullal Post, Mangalore",ullalmgc@ksp.gov.in,0824-2466269,South Sub division,12.8181202,74.8459375,ullal,EXACT
534.0,Mangaluru City,Dakshina Kannada,Urva PS,Ashokanagar,urwamgc@ksp.gov.in,0824-2220521,Central Sub Division,13.6652292,75.2052274,urva,FUZZY (90.0)
545.0,Mysuru City,Mysuru,Alanahally PS,"No 71, SB Jayarama Badavane,Alanahally, Devegowda Circle, Bannuru Ring Road",alanahallimyc@ksp.gov.in,0821-2418318,Devaraja Sub-Division,12.2360606,76.4536294,alanahally,FUZZY (90.0)
545.0,Mysuru City,Mysuru,Ashokpuram PS,"ADICHUNCHANAGIR ROAD, KUVEMPUNAGARA,  MYSORE.",ashokpurammyc@ksp.gov.in,2418521,Krishnaraja Sub-Division,12.9406862,77.8828301,ashokpuram,FUZZY (90.0)
545.0,Mysuru City,Mysuru,Devaraja PS,"DHANVANTHRI ROAD,K.R. HOSPITAL COMPUND, DEVAR",devarajamyc@ksp.gov.in,2418306,Devaraja Sub-Division,12.7635864,78.5587975,devaraja,FUZZY (90.0)
545.0,Mysuru City,Mysuru,Deveraja Traffic PS,"DEEWANS  ROAD,MYSORE.        570 001",devrajatrfmyc@ksp.gov.in,2418526,Traffic Sub-Division,12.3081,76.64729,deveraja,ORIGINAL
545.0,Mysuru City,Mysuru,Hebbal PS,"NO 71 S B JAYARAMA BADAVANEALANAHALLI, NEAR DEVEGOWDA CIRCLE MYSURU",hebbalmyc@ksp.gov.in,0821-2418855,Narasimharaja Sub-Division,14.9992476,75.7224672,hebbal,FUZZY (92.3)
545.0,Mysuru City,Mysuru,Jayalakshmipuram PS,"BEHIND ISWARIYA PETROL BUNK, VIJAYANAGARA 3RD",jailaxmipurammyc@ksp.gov.in,2418316,Narasimharaja Sub-Division,12.9406862,77.8828301,jayalakshmipuram,FUZZY (90.0)
545.0,Mysuru City,Mysuru,Krishnaraja PS,"M.G. ROAD. K.R. MOHALLA, MYSORE. 570 004",krishnarajmyc@ksp.govin,2418519,Krishnaraja Sub-Division,12.438561,76.3836699,krishnaraja,FUZZY (90.0)
545.0,Mysuru City,Mysuru,Krishnaraja Traffic PS,J.L.B ROAD LAXMIPURAM MYSORE. 570 004,krtrafficmyc@ksp.gov.in,2418530,Traffic Sub-Division,12.438561,76.3836699,krishnaraja,FUZZY (90.0)
545.0,Mysuru City,Mysuru,Kuvempunagar PS,"DAKSHINESHWARA MAIN ROAD, NEAR CHURCH, RAMAKR",kuvempunagarmyc@ksp.gov.in,2418324,Krishnaraja Sub-Division,12.28608,76.62772,kuvempunagar,ORIGINAL
545.0,Mysuru City,Mysuru,Lashkar PS,NEHRU CIRLCE ASHOKA ROAD MYSORE. 570 001,lashkarmyc@ksp.gov.in,2418307,Devaraja Sub-Division,12.30143,76.65682,lashkar,ORIGINAL
545.0,Mysuru City,Mysuru,Laxmipuram PS,"J.L.B ROAD, LAXMIPURAM,MYSORE. 570 004",laxmipurammyc@ksp.gov.in,2418320,Krishnaraja Sub-Division,15.7567265,77.9989731,laxmipuram,EXACT
545.0,Mysuru City,Mysuru,Mandi PS,KABEER ROAD MANDI MOHALLA MYSORE. 570 021,mandimyc@ksp.gov.in,2418313,Narasimharaja Sub-Division,13.9821876,77.5075033,mandi,FUZZY (90.9)
545.0,Mysuru City,Mysuru,Metagalli PS,"K.R.S ROAD, METEGALLY, MYSORE. 570 016",metagallymyc@ksp.gov.in,2418315,Narasimharaja Sub-Division,12.34713,76.63038,metagalli,ORIGINAL
545.0,Mysuru City,Mysuru,Narasimharaja PS,"RAJENADRA  NAGARA , PANCHAMUKU GANAPATHI TEMP",nsimharajamyc@ksp.gov.in,2418312,Narasimharaja Sub-Division,13.7509426,74.8222268,narasimharaja,FUZZY (90.0)
545.0,Mysuru City,Mysuru,Narasimharaja Traffic PS,"ASHOKA ROAD , LASHKAR MOHALLA MYSORE. 570 021",nrtrafficmyc@ksp.gov.in,2418527,Traffic Sub-Division,13.7509426,74.8222268,narasimharaja,FUZZY (90.0)
545.0,Mysuru City,Mysuru,Nazarbad PS,"NAZARBAD CIRCLE, M.M. ROAD, NZARBAD MOHALLA,",nazarbadmyc@ksp.gov.in,2418308,Devaraja Sub-Division,12.30828,76.66733,nazarbad,ORIGINAL
545.0,Mysuru City,Mysuru,Saraswathipuram PS,"SAHUKAR CHENNAIH ROAD, S.S. PURAM, MYSORE. 57",saraswathipurammyc@ksp.gov.in,2418323,Krishnaraja Sub-Division,13.510911,75.9652006,saraswathipuram,FUZZY (92.9)
545.0,Mysuru City,Mysuru,Siddarthanagar Traffic PS,,email@ksp.gov.in,88888-888888,Traffic Sub-Division,16.8585687,77.0000222,siddarthanagar,FUZZY (96.6)
545.0,Mysuru City,Mysuru,Udayagiri PS,"MAHADEVAPURA MAIN ROAD, SHANTHI NAGAR MYSORE.",udayagirimyc@ksp.gov.in,2418309,Devaraja Sub-Division,12.2394969,75.4829261,udayagiri,EXACT
545.0,Mysuru City,Mysuru,V.V. Puram PS,TEMPLE ROAD V.V.MOHALLA MYSORE. 570 002,vvpurammyc@ksp.gov.in,2418314,Narasimharaja Sub-Division,12.9406862,77.8828301,v v puram,FUZZY (90.0)
545.0,Mysuru City,Mysuru,Vidyaranyarpuram PS,"J.P. NAGARA MAIN RAO, J.P. NAGARA MYSORE.570",vidyaranyamyc@ksp.gov.in,2418522,Krishnaraja Sub-Division,13.4061933,75.2498674,vidyaranyarpuram,FUZZY (93.3)
545.0,Mysuru Dist,Mysuru,Bannur PS,"BANNUR  POLICE STATION, BANNUR, T.N.PURA TALU",email@ksp.gov.in,08227-275632,Nanjanagudu Sub-Division,12.3307313,76.861373,bannur,EXACT
545.0,Mysuru Dist,Mysuru,Beechanahalli PS,BEECHANAHALLI PS BEECHANAHALLI  H.D. KOTE TAL,email@ksp.gov.in,08228-268333,H.D. Kote Circle,13.2175391,76.7334303,beechanahalli,EXACT
545.0,Mysuru Dist,Mysuru,Bettadapura PS,"BETTADAPURA POLICE STATION, BETTADAPURA, PERI",email@ksp.gov.in,0822-3275700,Periyapatna Circle,13.3307903,76.1794982,bettadapura,EXACT
545.0,Mysuru Dist,Mysuru,Biligere PS I Badanavalu,"BADANAVALU POLICE STATION,  BADANAVALU, NANJA",email@ksp.gov.in,08221-221745,Nanjanagudu Circle,12.0696332,76.7501953,biligere i badanavalu,FUZZY (90.0)
545.0,Mysuru Dist,Mysuru,Bilikere PS,"BILIKERE PS,  BILIKERE,  HUNSUR TALUK",email@ksp.gov.in,08222-240002,Hunusur Sub-Division,12.3345466,76.4527465,bilikere,EXACT
545.0,Mysuru Dist,Mysuru,Bylakuppe PS,"BYLAKUPPE POLICE STATION, BYLAKUPPE PERIYAPAT",email@ksp.gov.in,0822-3254433,Periyapatna Circle,12.4292508,75.9953435,bylakuppe,EXACT
545.0,Mysuru Dist,Mysuru,H.D. Kote PS,H.D. KOTE POLICE STATION  H.D. KOTE,email@ksp.gov.in,08228-255329,Hunusur Sub-Division,13.2805773,74.7402555,h d kote,FUZZY (90.0)
545.0,Mysuru Dist,Mysuru,Hullahalli PS,"HULLAHALLI POLICE STATION,  HULLAHALLI , NANJ",email@ksp.gov.in,08221-220111,Nanjanagudu Circle,12.0974911,76.5551137,hullahalli,EXACT
545.0,Mysuru Dist,Mysuru,Hunusur Rural PS,"HUNSUR RURAL PS,  HUNSUR",email@ksp.gov.in,08222-252042,Hunusur Sub-Division,12.3035086,76.2928095,hunusur,FUZZY (92.3)
545.0,Mysuru Dist,Mysuru,Hunusur Town PS,"HUNSUR TOWN POLICE STATION ,HUNSUR",email@ksp.gov.in,08222-253133,Hunusur Sub-Division,12.3035086,76.2928095,hunusur,FUZZY (92.3)
545.0,Mysuru Dist,Mysuru,Jayapura PS,"JAYAPURA POLICE STATION,  JAYAPURA, MYSORE TA",email@ksp.gov.in,0821-2595781,Mysore South Circle,13.1932742,76.4908321,jayapura,EXACT
545.0,Mysuru Dist,Mysuru,K.R. Nagar PS,"K.R. NAGARA POLICE STATION,  K.R. NAGARA",email@ksp.gov.in,08223-262222,K.R. Nagar Circle,16.7427309,78.0886396,k r nagar,FUZZY (88.9)
545.0,Mysuru Dist,Mysuru,Kowlande PS,"KOWLANDE POLICE STATION , KOWLANDE ,NANJANGUD",email@ksp.gov.in,08221-221621,Nanjanagudu Circle,12.032781,76.798738,kowlande,ORIGINAL
545.0,Mysuru Dist,Mysuru,Mysore South PS,"MYSORE SOUTH PS , NEAR DHO OFFICE NAZARBAD- M",email@ksp.gov.in,0821-2444955,Mysore Rural Sub-Division,12.2660696,76.6042706,mysore,FUZZY (90.0)
545.0,Mysuru Dist,Mysuru,Mysuru CEN Crime PS,MysuruMysuru,email@ksp.gov.in,88888-888888,Mysuru District,12.3051828,76.6553609,mysuru,EXACT
545.0,Mysuru Dist,Mysuru,Mysuru Women PS,"Station  Near District Health OfficeNazarbad, Mysore -570010",email@ksp.gov.in,9480606468,Mysore Rural Sub-Division,12.3051828,76.6553609,mysuru,EXACT
545.0,Mysuru Dist,Mysuru,Nanjanagudu Rural PS,"NANJANGUD RURAL POLICE STATION,  NANJANGUD",email@ksp.gov.in,08221-226259,Nanjanagudu Sub-Division,12.1186851,76.6817502,nanjanagudu,EXACT
545.0,Mysuru Dist,Mysuru,Nanjanagudu Town PS,"NANJANGUD TOWN POLICE STATION,  NANJANGUD",email@ksp.gov.in,08221-228383,Nanjanagudu Circle,12.1186851,76.6817502,nanjanagudu,EXACT
545.0,Mysuru Dist,Mysuru,Nanjangudu Traffic PS,Nanjangudu,email@ksp.gov.in,88888-888888,Nanjanagudu Circle,12.1186851,76.6817502,nanjangudu,FUZZY (95.2)
545.0,Mysuru Dist,Mysuru,Periyapatna PS,"PERIYAPATNA POLICE STATION, PERIYAPATNA",email@ksp.gov.in,0822-3273100,Hunusur Sub-Division,12.3372494,76.0988013,periyapatna,EXACT
545.0,Mysuru Dist,Mysuru,Saligrama PS,"SALIGRAMA POLICE STATION, SALIGRAMA, K.R. NAG",email@ksp.gov.in,08223-283341,K.R. Nagar Circle,12.5601566,76.2628551,saligrama,EXACT
545.0,Mysuru Dist,Mysuru,Saragur PS,"SARGUR PS ,SARGUR, H.D. KOTE TALUK",email@ksp.gov.in,08228-265542,H.D. Kote Circle,11.9976857,76.3972662,saragur,FUZZY (93.3)
545.0,Mysuru Dist,Mysuru,T. Narasipura PS,"T.NARASIPURA POLICE STATION, T.N.PURA",email@ksp.gov.in,08227-260990,T. Narasipura Circle,13.2761938,76.0174182,t narasipura,FUZZY (95.0)
545.0,Mysuru Dist,Mysuru,Talakadu PS,"TALAKADU POLICE STATION, TALAKADU, T.N. PURA",email@ksp.gov.in,08227-273369,T. Narasipura Circle,12.1919942,77.0293979,talakadu,EXACT
545.0,Mysuru Dist,Mysuru,Varuna PS,"Meghalapura, T Narasipura Road",email@ksp.gov.in,88888-888888,Mysore South Circle,12.267192,76.7438715,varuna,EXACT
545.0,Mysuru Dist,Mysuru,Yelawala PS,"YELWALA POLICE STATION , YELWALA , MYSORE TAL",email@ksp.gov.in,0821-2402222,Mysore South Circle,12.21338,76.32289,yelawala,ORIGINAL
