village_id,village_name,taluk_id,taluk_name,district_id,district_name,gp_id,gp_name,police_station_name,latitude,longitude
621564,Guttapalli,5590,Srinivaspur,542,Kolar,219066.0,Somayajalapalli,Kyasamballi Police Station,12.939756,78.345722
623056,H.Byappalli,5594,Mulbagal,542,Kolar,219002.0,Hebbani,Champion Reefs PS,12.97768,78.29091
623058,H.Kodihalli,5594,Mulbagal,542,Kolar,219002.0,Hebbani,Champion Reefs PS,12.9537,78.27412
622093,Hale Somarasanahalli,5591,Kolar,542,Kolar,218951.0,Shapur,Kamasamudram PS,12.87046,78.18555
622428,Haleballahalli,5592,Malur,542,Kolar,218985.0,Tekal,Kyasamballi Police Station,12.932656,78.359102
622344,Halehalli,5592,Malur,542,Kolar,218979.0,Masthi,Kamasamudram PS,12.86676,78.20522
623090,Halekoppa,5594,Mulbagal,542,Kolar,219010.0,Nangli,Kolar Traffic PS,13.18307,78.41928
622383,Halepalya,5592,Malur,542,Kolar,218974.0,Kavala Giriyana Halli (K.G. Halli),Budikote Police Station,12.900188,78.120201
622331,Halepalya,5592,Malur,542,Kolar,218981.0,Nutuve,Kolar Rural PS,13.14536,78.14849
621900,Haleri,5591,Kolar,542,Kolar,218955.0,Thotli,Kolar Traffic PS,13.15262,78.40375
622476,Haliganahalli,5593,Bangarapet,542,Kolar,218791.0,Chikka Ankandahally,Budikote Police Station,12.913108,78.121401
622214,Halkempanahalli,5592,Malur,542,Kolar,218976.0,Kudiyanur,Gownapalli PS,13.50541,78.23729
622389,Halliganahalli,5592,Malur,542,Kolar,218974.0,Kavala Giriyana Halli (K.G. Halli),Budikote Police Station,12.903718,78.115221
622896,Hanamanahalli,5594,Mulbagal,542,Kolar,219001.0,Hanumanahalli,Budikote Police Station,12.904248,78.133821
622463,Hanchala,5593,Bangarapet,542,Kolar,218817.0,Soolikunte,Bethamangala PS,13.02786,78.34449
621805,Handrahalli,5591,Kolar,542,Kolar,218950.0,Settihalli,KGF CEN Crime PS,12.96337,78.289401
622710,Hangala,7002,Kolar Gold Field,542,Kolar,218801.0,Hulkooru,Kolar Women PS,13.130534,78.135116
622161,Hanumanayakanahalli,5592,Malur,542,Kolar,218978.0,Chokkandahalli,KGF CEN Crime PS,12.94775,78.259791
622165,Hanumanthapura,5592,Malur,542,Kolar,218978.0,Chokkandahalli,KGF CEN Crime PS,12.93779,78.274931
622506,Hanumanthapura,5593,Bangarapet,542,Kolar,218800.0,Hulibele,Kolar Traffic PS,13.16162,78.4063
622201,Hanumanthapura,5592,Malur,542,Kolar,218983.0,Santehalli,Kolar Traffic PS,13.18,78.38297
621933,Hanumanthapura,5591,Kolar,542,Kolar,218956.0,Uragili,Kolar Women PS,13.136104,78.113886
622450,Haradakothur,5592,Malur,542,Kolar,218981.0,Nutuve,Kolar Rural PS,13.13681,78.12469
622085,Haralakunte,5591,Kolar,542,Kolar,218934.0,Harati,Mulbagal Town PS,13.18284,78.39117
622871,Harapanayakanahalli,5594,Mulbagal,542,Kolar,219000.0,H.Gollahalli,Bethamangala PS,13.01226,78.32473
622088,Harati,5591,Kolar,542,Kolar,218934.0,Harati,Mulbagal Town PS,13.14981,78.37848
622086,Haratimallandahalli,5591,Kolar,542,Kolar,218934.0,Harati,Mulbagal Town PS,13.15714,78.40458
622152,Haripura,5592,Malur,542,Kolar,218968.0,Doddashivara,Srinivasapura PS,13.32892,78.20756
621786,Harjenahalli,5591,Kolar,542,Kolar,,,Kolar Women PS,13.129884,78.142906
621734,Harlakunte,5590,Srinivaspur,542,Kolar,219054.0,Kolathur,Bethamangala PS,13.01817,78.31538
622526,Harohalli,5593,Bangarapet,542,Kolar,218811.0,Magondi,Robertsonpet PS,12.9469,78.2821
622142,Harohalli,5592,Malur,542,Kolar,218960.0,Abbenahalli,Marikuppam PS,12.9391,78.25244
622288,Harohalli,5592,Malur,542,Kolar,218970.0,Huladenahalli,Andersonpet PS,12.95088,78.28544
622023,Harohalli,5591,Kolar,542,Kolar,,,Mulbagal Rural PS,13.072473,78.421644
622335,Haromakanahalli,5592,Malur,542,Kolar,218967.0,Dinnahalli,Robertsonpet PS,12.97215,78.26161
622321,Hasandahalli,5592,Malur,542,Kolar,218969.0,Hasandahalli,Vemagal PS,13.1845,77.99891
621946,Havalegowdana Hosur,5591,Kolar,542,Kolar,218935.0,Holur,Nangli PS,13.19471,78.54957
623055,Hebbani,5594,Mulbagal,542,Kolar,219002.0,Hebbani,Champion Reefs PS,12.94231,78.28149
621660,Hebbata,5590,Srinivaspur,542,Kolar,219048.0,Chaldiganahalli,Robertsonpet PS,12.96259,78.28538
622136,Hedaginabele,5592,Malur,542,Kolar,218986.0,Thornahalli,Malur PS,12.99494,77.94354
621927,Helavanahalli,5591,Kolar,542,Kolar,218956.0,Uragili,Kolar Women PS,13.150014,78.137576
623074,Hiranyagowdanahalli,5594,Mulbagal,542,Kolar,218994.0,Byrakur,Robertsonpet PS,12.96989,78.25777
622532,Hirekarapanahalli,5593,Bangarapet,542,Kolar,218787.0,A.Jothena Halli,Andersonpet PS,12.94799,78.25889
622528,Hirenahalli Guttahalli,5593,Bangarapet,542,Kolar,218811.0,Magondi,Robertsonpet PS,12.94708,78.29078
622124,Hizuvanahalli,5592,Malur,542,Kolar,218964.0,Chickkakuntur,Nangli PS,13.17742,78.54617
622009,Hodalavadi,5591,Kolar,542,Kolar,218926.0,Arahalli,Kolar Town PS,13.15053,78.12037
621604,Hodali,5590,Srinivaspur,542,Kolar,219051.0,Hodali,Andersonpet PS,12.92078,78.26714
621693,Hogalagere,5590,Srinivaspur,542,Kolar,219068.0,Yeldur,Marikuppam PS,12.9219,78.27048
622015,Hogari,5591,Kolar,542,Kolar,218926.0,Arahalli,Kolar Town PS,13.14762,78.14122
621844,Hogari Gollahalli,5591,Kolar,542,Kolar,218953.0,Sulur,Kolar Rural PS,13.15953,78.13678
622068,Holali,5591,Kolar,542,Kolar,218936.0,Huttur,Oorgaum PS,12.97224,78.28063
622069,Hollamballi,5591,Kolar,542,Kolar,218951.0,Shapur,Kamasamudram PS,12.88168,78.18043
621950,Holur,5591,Kolar,542,Kolar,218935.0,Holur,Nangli PS,13.18299,78.51823
622976,Honaganahalli,5594,Mulbagal,542,Kolar,218991.0,Angondahalli,Nangli PS,13.20642,78.53993
622029,Honnenahalli,5591,Kolar,542,Kolar,218933.0,Honnenahalli,Mulbagal Rural PS,13.050793,78.406424
622485,Honnenahalli,5593,Bangarapet,542,Kolar,218803.0,Inora Hosahalli,Malur PS,12.98826,77.92119
622855,Honnikere,5594,Mulbagal,542,Kolar,218998.0,Gudipalli,BEML Nagar PS,12.9691,78.23638
621988,Hoohalli,5591,Kolar,542,Kolar,218926.0,Arahalli,Kolar Town PS,13.14277,78.11844
621688,Hoohalli,5590,Srinivaspur,542,Kolar,219049.0,Dalasanur,Srinivasapura PS,13.33051,78.22955
621838,Horakere,5591,Kolar,542,Kolar,218953.0,Sulur,Kolar Rural PS,13.12944,78.14184
622951,Hosa Nagenahalli,5594,Mulbagal,542,Kolar,218991.0,Angondahalli,Nangli PS,13.18913,78.53765
622427,Hosabalahalli,5592,Malur,542,Kolar,218970.0,Huladenahalli,Andersonpet PS,12.91954,78.2821
621668,Hosahalli,5590,Srinivaspur,542,Kolar,219049.0,Dalasanur,Srinivasapura PS,13.32554,78.22244
623160,Hosahalli,5594,Mulbagal,542,Kolar,219015.0,Thimmaravuthanahalli,Masti PS,12.89148,78.01277
622395,Hosahalli,5592,Malur,542,Kolar,218975.0,Kondasettihalli,Champion Reefs PS,12.96009,78.26202
622991,Hosahalli,5594,Mulbagal,542,Kolar,219003.0,Kappalamadugu,Gownapalli PS,13.50048,78.22041
621711,Hosahalli,5590,Srinivaspur,542,Kolar,219068.0,Yeldur,Marikuppam PS,12.93249,78.27576
621411,Hosahudya,5590,Srinivaspur,542,Kolar,219045.0,Addagal,Nangli PS,13.18709,78.52717
622923,Hosakere,5594,Mulbagal,542,Kolar,218995.0,Devarayasamudra,Srinivasapura PS,13.32632,78.20139
622522,Hosakote,5593,Bangarapet,542,Kolar,218811.0,Magondi,Robertsonpet PS,12.95623,78.28233
622209,Hosakurandahalli Plantation,5592,Malur,542,Kolar,218976.0,Kudiyanur,Gownapalli PS,13.51761,78.23885
622580,Hoshalli,5593,Bangarapet,542,Kolar,218799.0,Gullahalli,Kolar Town PS,13.13212,78.13254
622468,Hudukula,5593,Bangarapet,542,Kolar,218791.0,Chikka Ankandahally,Budikote Police Station,12.890508,78.128411
622431,Huladenahalli,5592,Malur,542,Kolar,218970.0,Huladenahalli,Andersonpet PS,12.9312,78.2744
622516,Hulibele,5593,Bangarapet,542,Kolar,218800.0,Hulibele,Kolar Traffic PS,13.16454,78.39724
622233,Hulimangalahosakote,5592,Malur,542,Kolar,218971.0,Hulimangala Hosakote (H.Hosakote),BEML Nagar PS,12.97731,78.22477
622226,Hulkur,5592,Malur,542,Kolar,218961.0,Araleri,Masti PS,12.8609,77.97846
622720,Hulkuru,7002,Kolar Gold Field,542,Kolar,218801.0,Hulkooru,Kolar Women PS,13.135164,78.145766
621784,Hullankallu,5591,Kolar,542,Kolar,218949.0,Seeti,Gulpet PS,13.14528,78.14403
622560,Hunakaldoddi,5593,Bangarapet,542,Kolar,218790.0,Budikote,Bethamangala PS,12.99501,78.34706
622507,Hunasanahalli,5593,Bangarapet,542,Kolar,218800.0,Hulibele,Kolar Traffic PS,13.18337,78.38936
622405,Hunasikote,5592,Malur,542,Kolar,218974.0,Kavala Giriyana Halli (K.G. Halli),Budikote Police Station,12.891618,78.126041
622127,Hungenahalli,5592,Malur,542,Kolar,218972.0,Hungenahalli,Bangarpet PS,12.99979,78.19435
622655,Hunukunda,5593,Bangarapet,542,Kolar,218802.0,Hunkunda,Kyasamballi Police Station,12.961536,78.362152
622175,Huralagere,5592,Malur,542,Kolar,218980.0,Nosagere,Kolar CEN Crime PS,13.13115,78.138
622536,Hurlahalli,5593,Bangarapet,542,Kolar,218787.0,A.Jothena Halli,Andersonpet PS,12.92191,78.26801
622067,Huthur,5591,Kolar,542,Kolar,218936.0,Huttur,Oorgaum PS,12.94709,78.277
622515,Huvrasanahalli,5593,Bangarapet,542,Kolar,218811.0,Magondi,Robertsonpet PS,12.97549,78.27085
622802,Ihvarahalli,7002,Kolar Gold Field,542,Kolar,218807.0,Kangandlahalli,Mulbagal Town PS,13.16418,78.37407
621534,Iladoni,5590,Srinivaspur,542,Kolar,219063.0,Pulagurkota,Kolar Town PS,13.13472,78.11803
621606,Imarakunte,5590,Srinivaspur,542,Kolar,219051.0,Hodali,Andersonpet PS,12.95331,78.26423
938875,Indlakere,5594,Mulbagal,542,Kolar,,,Rayalpad PS,13.54823,78.33618
622286,Indumangala,5592,Malur,542,Kolar,218962.0,Baliganahalli,Mulbagal Rural PS,13.072763,78.411014
621587,Inimakalapalli,5590,Srinivaspur,542,Kolar,219046.0,Arikunte,Oorgaum PS,12.96851,78.27994
622504,Inorahosahalli,5593,Bangarapet,542,Kolar,218803.0,Inora Hosahalli,Malur PS,12.99207,77.94487
622140,Irabanahalli,5592,Malur,542,Kolar,218978.0,Chokkandahalli,KGF CEN Crime PS,12.95108,78.285011
622983,Iragamuthanahalli,5594,Mulbagal,542,Kolar,218994.0,Byrakur,Robertsonpet PS,12.95424,78.27088
622050,Iragasandra,5591,Kolar,542,Kolar,218944.0,Annenahalli,Bangarpet PS,12.97951,78.18495
621765,Iragasandra,5591,Kolar,542,Kolar,218943.0,Madderi,BEML Nagar PS,12.98801,78.24789
621963,Itharasanahalli,5591,Kolar,542,Kolar,218937.0,Itharasanahalli,Rayalpad PS,13.54582,78.33322
622669,Iymarasapura,5593,Bangarapet,542,Kolar,218794.0,Doddavalagamadi,Gulpet PS,13.12752,78.14913
622491,Iythandahalli,5593,Bangarapet,542,Kolar,218813.0,Mava Halli,Vemagal PS,13.17831,78.02457
622717,Iyyappalli,7002,Kolar Gold Field,542,Kolar,218820.0,T Gollahalli,Gownapalli PS,13.51492,78.24011
622716,Iyyappalli Amanikere,7002,Kolar Gold Field,542,Kolar,218820.0,T Gollahalli,Gownapalli PS,13.49183,78.2431
623142,J.Agrahara,5594,Mulbagal,542,Kolar,219005.0,Mallanayakanahalli,KGF CEN Crime PS,12.96019,78.268641
621620,J.Thimmasandra,5590,Srinivaspur,542,Kolar,219052.0,J. Thimmasandra,BEML Nagar PS,12.99887,78.22938
622863,J.Vommasandra,5594,Mulbagal,542,Kolar,219008.0,Mudiyanur,Kolar Rural PS,13.13556,78.14551
622785,Jadamakanhalli,7002,Kolar Gold Field,542,Kolar,218814.0,N.G.Hulkooru,Andersonpet PS,12.93427,78.28441
623170,Jadanagenahalli,5594,Mulbagal,542,Kolar,218996.0,Dhoolappalli,Vemagal PS,13.18891,78.00513
621948,Jaderi,5591,Kolar,542,Kolar,218935.0,Holur,Nangli PS,13.20265,78.53315
622251,Jagadenahalli,5592,Malur,542,Kolar,218965.0,Chikkathirupathi,Oorgaum PS,12.94157,78.25892
622699,Jaimangala,7002,Kolar Gold Field,542,Kolar,218820.0,T Gollahalli,Gownapalli PS,13.5292,78.21986
622812,Jakkarasanakuppa,7002,Kolar Gold Field,542,Kolar,218804.0,Jakkarasakuppa,Marikuppam PS,12.92086,78.26729
622106,Jakkasandra,5592,Malur,542,Kolar,218960.0,Abbenahalli,Marikuppam PS,12.91283,78.27251
621478,Jalagundlapalli,5590,Srinivaspur,542,Kolar,219062.0,Nelavanki,Kolar Rural PS,13.13547,78.15669
623104,Jallapalli,5594,Mulbagal,542,Kolar,219007.0,Mudigere,Kolar CEN Crime PS,13.14079,78.14583
621759,Jambapura,5591,Kolar,542,Kolar,218943.0,Madderi,BEML Nagar PS,12.99511,78.23152
623073,Jamdadi Obenahalli,5594,Mulbagal,542,Kolar,218994.0,Byrakur,Robertsonpet PS,12.95351,78.25948
622913,Jammanahalli,5594,Mulbagal,542,Kolar,218995.0,Devarayasamudra,Srinivasapura PS,13.3388,78.20169
622612,Janagutta,5593,Bangarapet,542,Kolar,218805.0,Kamasamudra,Masti PS,12.85693,78.00898
621875,Jangalahalli,5591,Kolar,542,Kolar,218947.0,Muduvathi,Champion Reefs PS,12.95374,78.25514
623007,Jangalahalli,5594,Mulbagal,542,Kolar,219011.0,Pichaguntlahalli,Kolar Women PS,13.143354,78.143346
622883,Jangama Kannasandra,5594,Mulbagal,542,Kolar,219004.0,Kurudamale,Gulpet PS,13.15935,78.14768
622076,Jangamabasapura,5591,Kolar,542,Kolar,218934.0,Harati,Mulbagal Town PS,13.15005,78.38907
621935,Jangamagurjenahalli,5591,Kolar,542,Kolar,218938.0,Janna Ghatta,Robertsonpet PS,12.96485,78.28615
623182,Jangamahosahalli,5594,Mulbagal,542,Kolar,219006.0,Mothakapalli,Kamasamudram PS,12.85448,78.18395
622750,Jangamanahalli,7002,Kolar Gold Field,542,Kolar,218810.0,Kysamballi,Rayalpad PS,13.5134,78.35506
621551,Jangamasettipalli,5590,Srinivaspur,542,Kolar,219065.0,Ronur,Kolar Women PS,13.142534,78.148046
622392,Janganahalli,5592,Malur,542,Kolar,218974.0,Kavala Giriyana Halli (K.G. Halli),Budikote Police Station,12.891838,78.113161
621914,Jannaghatta,5591,Kolar,542,Kolar,218938.0,Janna Ghatta,Robertsonpet PS,12.97718,78.28427
621940,Jannapalli,5591,Kolar,542,Kolar,218946.0,Muduvadi,Budikote Police Station,12.908168,78.121241
621530,Jannapalli,5590,Srinivaspur,542,Kolar,219063.0,Pulagurkota,Kolar Town PS,13.12569,78.13142
621432,Jathavarthapalli,5590,Srinivaspur,542,Kolar,219064.0,Rayalpad,Kolar Traffic PS,13.17521,78.38297
622250,Jayamangala,5592,Malur,542,Kolar,218973.0,Jayamangala,Bethamangala PS,12.99323,78.33007
621958,Jayasandra,5591,Kolar,542,Kolar,218946.0,Muduvadi,Budikote Police Station,12.889648,78.132931
621518,Jeedimakalapalli (P),5590,Srinivaspur,542,Kolar,219069.0,Yerramvariapalli,Masti PS,12.87432,77.99057
621491,Jeedimakalapalli (S),5590,Srinivaspur,542,Kolar,219063.0,Pulagurkota,Kolar Town PS,13.11791,78.15266
622944,Jeenaganahalli,5594,Mulbagal,542,Kolar,219016.0,Urukuntemittur,Mulbagal Rural PS,13.059783,78.415514
623129,Jeenankunte,5594,Mulbagal,542,Kolar,219011.0,Pichaguntlahalli,Kolar Women PS,13.132844,78.129526
623117,Jeeyapalli,5594,Mulbagal,542,Kolar,218999.0,Gummakal,Bangarpet PS,13.00255,78.16156
622435,Jinagathimmanahalli,5592,Malur,542,Kolar,218970.0,Huladenahalli,Andersonpet PS,12.935,78.28019
621488,Jinkalavaripalli,5590,Srinivaspur,542,Kolar,219064.0,Rayalpad,Kolar Traffic PS,13.16355,78.40073
621943,Jodi Holur,5591,Kolar,542,Kolar,218935.0,Holur,Nangli PS,13.1887,78.52233
622114,Jodipura,5592,Malur,542,Kolar,218960.0,Abbenahalli,Marikuppam PS,12.94315,78.28263
622967,Jogalakasti,5594,Mulbagal,542,Kolar,218997.0,Emmenatha,Andersonpet PS,12.92526,78.26059
621708,Jokunte,5590,Srinivaspur,542,Kolar,219060.0,Muttakapali,Kamasamudram PS,12.8565,78.20838
622014,Joohalli,5591,Kolar,542,Kolar,218926.0,Arahalli,Kolar Town PS,13.13632,78.13746
623174,Jowgupalli,5594,Mulbagal,542,Kolar,219006.0,Mothakapalli,Kamasamudram PS,12.86178,78.20257
622544,Junjanahalli,5593,Bangarapet,542,Kolar,218787.0,A.Jothena Halli,Andersonpet PS,12.93599,78.29016
623135,K.Byappalli,5594,Mulbagal,542,Kolar,218999.0,Gummakal,Bangarpet PS,13.00583,78.16265
622904,K.G.Lakshmisagara,5594,Mulbagal,542,Kolar,219017.0,Uttanur,Mulbagal Town PS,13.16413,78.38841
621749,K.G.Mylasandra,5591,Kolar,542,Kolar,218941.0,Kyalanur,Vemagal PS,13.17534,78.01811
621673,Kaadu Devandlahalli,5590,Srinivaspur,542,Kolar,219058.0,Mastenahalli,Gulpet PS,13.14472,78.14956
622813,Kachimittahalli,7002,Kolar Gold Field,542,Kolar,218807.0,Kangandlahalli,Mulbagal Town PS,13.15639,78.39366
622278,Kadadanahalli,5592,Malur,542,Kolar,218966.0,Dadinaikanahallidoddi,Rayalpad PS,13.53656,78.34958
622167,Kadadenahalli,5592,Malur,542,Kolar,218978.0,Chokkandahalli,KGF CEN Crime PS,12.95745,78.286171
621771,Kadagattur,5591,Kolar,542,Kolar,218930.0,Channasandra,Malur PS,12.98296,77.94146
621742,Kadahalli,5591,Kolar,542,Kolar,218924.0,Ammanallur,Kolar CEN Crime PS,13.15201,78.1265
622642,Kadarinatha,5593,Bangarapet,542,Kolar,218796.0,Donimadagu,Kamasamudram PS,12.86908,78.20913
622788,Kadaripura,7002,Kolar Gold Field,542,Kolar,219004.0,Kurudamale,Gulpet PS,13.16082,78.12156
622562,Kadaripura,5593,Bangarapet,542,Kolar,218816.0,Ramasagara,Bangarpet PS,12.99107,78.19565
622148,Kadasonnahalli,5592,Malur,542,Kolar,218964.0,Chickkakuntur,Nangli PS,13.2085,78.53985
622284,Kadavanapura,5592,Malur,542,Kolar,218962.0,Baliganahalli,Mulbagal Rural PS,13.062293,78.424014
623062,Kadenahalli,5594,Mulbagal,542,Kolar,218994.0,Byrakur,Robertsonpet PS,12.9492,78.28713
621407,Kadirampalli,5590,Srinivaspur,542,Kolar,219069.0,Yerramvariapalli,Masti PS,12.8784,77.99976
622736,Kadiregowdanakote,7002,Kolar Gold Field,542,Kolar,218806.0,Kammasandra,Mulbagal Rural PS,13.058433,78.425854
622577,Kadirenahalli,5593,Bangarapet,542,Kolar,218823.0,Yelesandra,Kamasamudram PS,12.87532,78.20951
622521,Kadirenahalli,5593,Bangarapet,542,Kolar,218811.0,Magondi,Robertsonpet PS,12.93924,78.26338
622390,Kadirenahalli,5592,Malur,542,Kolar,218974.0,Kavala Giriyana Halli (K.G. Halli),Budikote Police Station,12.895858,78.116801
622771,Kadiriganakoppa,7002,Kolar Gold Field,542,Kolar,218814.0,N.G.Hulkooru,Andersonpet PS,12.93897,78.25999
623013,Kadripura,5594,Mulbagal,542,Kolar,219013.0,Sonnavadi,Malur PS,13.01249,77.93324
621764,Kadripura,5591,Kolar,542,Kolar,218943.0,Madderi,BEML Nagar PS,12.98623,78.2233
622012,Kadripura,5591,Kolar,542,Kolar,218939.0,Kondarajanahalli,Srinivasapura PS,13.33092,78.20933
622958,Kadukachanahalli,5594,Mulbagal,542,Kolar,219013.0,Sonnavadi,Malur PS,13.01294,77.94711
622243,Kadumuthsandra,5592,Malur,542,Kolar,218965.0,Chikkathirupathi,Oorgaum PS,12.93926,78.26306
622244,Kadumuthsandra Plantation,5592,Malur,542,Kolar,218965.0,Chikkathirupathi,Oorgaum PS,12.97221,78.26227
623038,Kaggalanatha,5594,Mulbagal,542,Kolar,218998.0,Gudipalli,BEML Nagar PS,12.96688,78.22984
622952,Kagganahalli,5594,Mulbagal,542,Kolar,218991.0,Angondahalli,Nangli PS,13.18554,78.55242
622744,Kaggilahalli,7002,Kolar Gold Field,542,Kolar,218806.0,Kammasandra,Mulbagal Rural PS,13.041843,78.410854
623103,Kagginahalli,5594,Mulbagal,542,Kolar,219007.0,Mudigere,Kolar CEN Crime PS,13.14949,78.13358
621908,Kakinatha,5591,Kolar,542,Kolar,218955.0,Thotli,Kolar Traffic PS,13.16314,78.41441
623096,Kakkaladoddi,5594,Mulbagal,542,Kolar,219007.0,Mudigere,Kolar CEN Crime PS,13.12379,78.12011
622061,Kalahastipura,5591,Kolar,542,Kolar,218957.0,Vadagur,Kyasamballi Police Station,12.944256,78.350692
622639,Kalavanchi,5593,Bangarapet,542,Kolar,218821.0,Thoppanahalli,Gulpet PS,13.12611,78.12857
622764,Kalavihosahalli,7002,Kolar Gold Field,542,Kolar,218819.0,Sundarapalya,Champion Reefs PS,12.97126,78.27883
622874,Kalikere,5594,Mulbagal,542,Kolar,219000.0,H.Gollahalli,Bethamangala PS,13.0241,78.34429
622255,Kalkere,5592,Malur,542,Kolar,218965.0,Chikkathirupathi,Oorgaum PS,12.95662,78.2748
621812,Kalkere,5591,Kolar,542,Kolar,218931.0,Chowdadenahalli,Marikuppam PS,12.92497,78.25052
622036,Kallandur,5591,Kolar,542,Kolar,218927.0,Beglihosahalli,Kolar Traffic PS,13.18571,78.4166
623039,Kallarasanahalli,5594,Mulbagal,542,Kolar,218998.0,Gudipalli,BEML Nagar PS,12.97918,78.22366
622702,Kallikuppa,7002,Kolar Gold Field,542,Kolar,218820.0,T Gollahalli,Gownapalli PS,13.5048,78.23524
622684,Kallikuppa,7002,Kolar Gold Field,542,Kolar,218812.0,Marikuppam,Srinivasapura PS,13.32323,78.21475
622341,Kallipura,5592,Malur,542,Kolar,218979.0,Masthi,Kamasamudram PS,12.84437,78.19082
622030,Kallipura,5591,Kolar,542,Kolar,218933.0,Honnenahalli,Mulbagal Rural PS,13.043573,78.433024
621696,Kallukunte,5590,Srinivaspur,542,Kolar,219060.0,Muttakapali,Kamasamudram PS,12.86596,78.18626
621916,Kallur,5591,Kolar,542,Kolar,218938.0,Janna Ghatta,Robertsonpet PS,12.95753,78.28812
621630,Kallur,5590,Srinivaspur,542,Kolar,219052.0,J. Thimmasandra,BEML Nagar PS,12.98583,78.23459
621813,Kalva,5591,Kolar,542,Kolar,,,Nangli PS,13.20013,78.51799
622000,Kamadenahalli,5591,Kolar,542,Kolar,218945.0,Marjenahalli,Bethamangala PS,12.98958,78.33835
621504,Kamalavaripalli,5590,Srinivaspur,542,Kolar,219067.0,Thadigol,Malur PS,12.99266,77.94321
621775,Kamandahalli,5591,Kolar,542,Kolar,218930.0,Channasandra,Malur PS,13.02097,77.94073
622651,Kamandahalli,5593,Bangarapet,542,Kolar,218813.0,Mava Halli,Vemagal PS,13.19581,78.03035
622442,Kamarakote,5592,Malur,542,Kolar,218985.0,Tekal,Kyasamballi Police Station,12.965396,78.377152
622611,Kamasamudra,5593,Bangarapet,542,Kolar,218805.0,Kamasamudra,Masti PS,12.87532,78.00381
621545,Kamatampalli,5590,Srinivaspur,542,Kolar,219067.0,Thadigol,Malur PS,12.9973,77.927
621513,Kamatampalli,5590,Srinivaspur,542,Kolar,219063.0,Pulagurkota,Kolar Town PS,13.13594,78.13611
621590,Kambalapalli,5590,Srinivaspur,542,Kolar,219046.0,Arikunte,Oorgaum PS,12.94064,78.27788
621461,Kambalapalli,5590,Srinivaspur,542,Kolar,219045.0,Addagal,Nangli PS,13.20107,78.53532
623067,Kambamdinne,5594,Mulbagal,542,Kolar,218998.0,Gudipalli,BEML Nagar PS,12.98232,78.21997
622759,Kambampalli,7002,Kolar Gold Field,542,Kolar,218812.0,Marikuppam,Srinivasapura PS,13.34151,78.19512
622118,Kambipura,5592,Malur,542,Kolar,218960.0,Abbenahalli,Marikuppam PS,12.91362,78.24959
622919,Kammadatti Kamanur,5594,Mulbagal,542,Kolar,218995.0,Devarayasamudra,Srinivasapura PS,13.35394,78.21052
622740,Kammasandra,7002,Kolar Gold Field,542,Kolar,218806.0,Kammasandra,Mulbagal Rural PS,13.058063,78.433874
621965,Kammasandra,5591,Kolar,542,Kolar,218935.0,Holur,Nangli PS,13.17841,78.53202
623123,Kammasandra,5594,Mulbagal,542,Kolar,218999.0,Gummakal,Bangarpet PS,12.99096,78.17939
623072,Kamsanahalli,5594,Mulbagal,542,Kolar,218998.0,Gudipalli,BEML Nagar PS,12.97168,78.24664
622180,Kanachikkanahalli,5592,Malur,542,Kolar,218980.0,Nosagere,Kolar CEN Crime PS,13.14092,78.14214
622440,Kanagala,5592,Malur,542,Kolar,218963.0,Banahalli,Mulbagal Town PS,13.17651,78.41158
623042,Kanagaladinne,5594,Mulbagal,542,Kolar,218998.0,Gudipalli,BEML Nagar PS,12.98475,78.22922
621581,Kanagamakalapalli,5590,Srinivaspur,542,Kolar,219067.0,Thadigol,Malur PS,12.99331,77.94682
622358,Kanchala,5592,Malur,542,Kolar,218987.0,Thrunasi,Marikuppam PS,12.91789,78.28156
622411,Kanchugaranahalli,5592,Malur,542,Kolar,218985.0,Tekal,Kyasamballi Police Station,12.952586,78.341002
621471,Kandlevaripalli,5590,Srinivaspur,542,Kolar,219069.0,Yerramvariapalli,Masti PS,12.85364,78.00886
622697,Kanganallur,7002,Kolar Gold Field,542,Kolar,218802.0,Hunkunda,Kyasamballi Police Station,12.951276,78.340272
622801,Kangandlahalli,7002,Kolar Gold Field,542,Kolar,218807.0,Kangandlahalli,Mulbagal Town PS,13.18166,78.40134
621595,Kaniganapalli,5590,Srinivaspur,542,Kolar,219065.0,Ronur,Kolar Women PS,13.135524,78.150146
622496,Kanimbele,5593,Bangarapet,542,Kolar,218803.0,Inora Hosahalli,Malur PS,13.00949,77.94655
622505,Kanivekallu,5593,Bangarapet,542,Kolar,218800.0,Hulibele,Kolar Traffic PS,13.17479,78.39132
622119,Kanivenahalli,5592,Malur,542,Kolar,218960.0,Abbenahalli,Marikuppam PS,12.93727,78.27337
621704,Kannampalli,5590,Srinivaspur,542,Kolar,219060.0,Muttakapali,Kamasamudram PS,12.86092,78.20076
621542,Kannampalli,5590,Srinivaspur,542,Kolar,219063.0,Pulagurkota,Kolar Town PS,13.11156,78.1467
622964,Kannasandra,5594,Mulbagal,542,Kolar,218997.0,Emmenatha,Andersonpet PS,12.92244,78.28599
622955,Kannatha,5594,Mulbagal,542,Kolar,218997.0,Emmenatha,Andersonpet PS,12.94545,78.27
622799,Kannur,7002,Kolar Gold Field,542,Kolar,218807.0,Kangandlahalli,Mulbagal Town PS,13.18623,78.40471
622601,Kanthepura,5593,Bangarapet,542,Kolar,218809.0,Ketaganahalli,Oorgaum PS,12.95073,78.25984
