district_id,district_name,taluk_id,taluk_name,gp_id,gp_name,village_id,village_name,police_station_name,police_station_latitude,police_station_longitude
539,Hassan,5558,Arkalgud,218222.0,Dodda Bemmathi,616533,Maragowdanahalli,Arasikere Rural PS,13.30946,76.25429
539,Hassan,5553,Sakleshpur,218440.0,Devaladakere,614853,Maragunda,Arasikere Town PS,13.29452,76.26994
539,Hassan,5560,Channarayapatna,218355.0,M.Shivara,617132,Maragur,Arehalli PS,13.02205,75.81574
539,Hassan,5559,Hole Narsipur,218411.0,Doddahalli,617028,Marahalli,Banavara PS,13.41478,76.14509
539,Hassan,5559,Hole Narsipur,218411.0,Doddahalli,617030,Marahalli Kaval,Belur PS,13.18723,75.8592
539,Hassan,5554,Belur,218312.0,Kodihalli,615300,Maranahalli,Channarayapatna Rural PS,12.895501,76.36245
539,Hassan,5556,Hassan,218405.0,Ugane,615867,Maranahalli,Channarayapatna Town PS,12.90664,76.39074
539,Hassan,5559,Hole Narsipur,218431.0,Sravanur,616931,Maranayakanahalli,Channarayapatna Traffic PS,12.909717,76.381765
539,Hassan,5557,Alur,218201.0,Abbana,616269,Maranayakanahalli,Dudda PS,13.08699,76.22412
539,Hassan,5556,Hassan,218369.0,Ankapura,616139,Maranayakanahalli,Gandasi PS,13.14467,76.31382
539,Hassan,5559,Hole Narsipur,218421.0,Kodihalli,616870,Marasettihalli,Goruru PS,12.8135,76.04329
539,Hassan,5555,Arsikere,218274.0,Kondenalu,615825,Marasettihalli,Halebeedu PS,13.22908,75.98092
539,Hassan,5559,Hole Narsipur,218421.0,Kodihalli,616871,Marasettihalli Hantha,Hallymysore PS,12.67709,76.26606
539,Hassan,5557,Alur,218202.0,Byarapura,616387,Marasu,Hassan CEN Crime PS,13.292895,76.253723
539,Hassan,5555,Arsikere,218282.0,Puralehalli,615588,Maratagere,Hassan City PS,12.98571,76.08302
539,Hassan,5558,Arkalgud,218220.0,Bychanahalli,616616,Maravalalu,Hassan Extn. PS,13.0205,76.09375
539,Hassan,5554,Belur,218310.0,Kalleri,615078,Maravathi,Hassan Rural PS,12.99151,76.12336
539,Hassan,5556,Hassan,218395.0,Mosalehosahalli,616183,Marenahalli,Hassan Traffic PS,13.0213,76.1105
539,Hassan,5560,Channarayapatna,,,617424,Marenahalli (Og),Hassan Women PS,12.99103,76.12082
539,Hassan,5553,Sakleshpur,218456.0,Valalahalli,614997,Markalli,Hirisave PS,12.9525,76.54912
539,Hassan,5556,Hassan,218393.0,Markuli,616186,Markuli,Holenarasipura Rural PS,12.76477,76.24346
539,Hassan,5555,Arsikere,218282.0,Puralehalli,615592,Marula Siddanahalli,Holenarasipura Town PS,12.77088,76.23697
539,Hassan,5554,Belur,218298.0,Chikkamedur,615080,Marur,Javagal PS,13.31476,76.04839
539,Hassan,5554,Belur,218310.0,Kalleri,615156,Marur,Konanur PS,12.63032,76.06749
539,Hassan,5560,Channarayapatna,218336.0,Byadarahalli,617165,Maruvanahalli,Nuggehalli PS,12.99059,76.47523
539,Hassan,5560,Channarayapatna,218348.0,Kabbali,617302,Masakanahalli,Pension Mohalla PS,13.01543,76.09004
539,Hassan,5558,Arkalgud,218243.0,Vijapura Forest,616519,Masarangala,Sakaleshpura Rural PS,12.92813,75.80038
539,Hassan,5555,Arsikere,,,615555,Masthihalli,Sakaleshpura Town PS,12.9472,75.78732
539,Hassan,5553,Sakleshpur,218441.0,Halasulige,614888,Masuvalli,Shanthigrama PS,12.983,76.23368
539,Hassan,5555,Arsikere,218259.0,Handralu,615505,Matadahosahalli,Shravanabelagola PS,12.86504,76.49132
539,Hassan,5553,Sakleshpur,218453.0,Malali,614912,Matasagara,Yesalur PS,12.78132,75.84842
539,Hassan,5553,Sakleshpur,218453.0,Malali,614911,Matasagara Coffee Estate,Alur PS,12.97215,75.97659
539,Hassan,5554,Belur,218315.0,Lakkunda,615406,Mathavara,Arakalagud PS,12.7696,76.05959
539,Hassan,5553,Sakleshpur,218455.0,Udevara,614936,Mathigalale,Arasikere Rural PS,13.33107,76.27638
539,Hassan,5560,Channarayapatna,218356.0,Mathigatta,617348,Mathigatta,Arasikere Town PS,13.31983,76.27442
539,Hassan,5554,Belur,218301.0,Ghattadahalli,615294,Mathighatta,Arehalli PS,13.0344,75.80325
539,Hassan,5558,Arkalgud,218239.0,Rudrapatna,616757,Mathigodu,Banavara PS,13.40854,76.16913
539,Hassan,5554,Belur,218323.0,Tholalu,615122,Mathihalli,Belur PS,13.16338,75.87353
539,Hassan,5558,Arkalgud,272838.0,Aladahalli,616524,Mathra,Channarayapatna Rural PS,12.924581,76.39305
539,Hassan,5553,Sakleshpur,218439.0,Changadihalli,615062,Mathur,Channarayapatna Town PS,12.89972,76.37193
539,Hassan,5560,Channarayapatna,218357.0,Mattanavile,617405,Mattanavile,Channarayapatna Traffic PS,12.893227,76.386975
539,Hassan,5557,Alur,218206.0,Hunasavalli,616410,Mavanoor,Dudda PS,13.07403,76.21181
539,Hassan,5559,Hole Narsipur,218423.0,Malali,616847,Mavanoor,Gandasi PS,13.15696,76.32446
539,Hassan,5558,Arkalgud,218232.0,Kattepura,616734,Mavanoor,Goruru PS,12.8185,76.04203
539,Hassan,5553,Sakleshpur,218451.0,Kyamanahalli,614864,Mavinahalli,Halebeedu PS,13.22646,75.97481
539,Hassan,5560,Channarayapatna,218344.0,Jambur,617250,Mavinahalli,Hallymysore PS,12.66657,76.26182
539,Hassan,5556,Hassan,218403.0,Tejur,616048,Mavinahalli,Hassan CEN Crime PS,13.310185,76.256683
539,Hassan,5554,Belur,218321.0,Sanyasihalli,615234,Mavinakere,Hassan City PS,12.99695,76.11395
539,Hassan,5559,Hole Narsipur,218414.0,Halekote,616796,Mavinakere,Hassan Extn. PS,13.01826,76.10165
539,Hassan,5553,Sakleshpur,218443.0,Hebbasale,614866,Mavinakolu,Hassan Rural PS,12.99199,76.10912
539,Hassan,5555,Arsikere,218273.0,Kolagunda,615487,Mavuthanahalli,Hassan Traffic PS,12.99639,76.12669
539,Hassan,5554,Belur,218290.0,Adagooru,615369,Mayagodanahalli,Hassan Women PS,12.99085,76.10228
539,Hassan,5555,Arsikere,,,615545,Mayagondanahalli,Hirisave PS,12.92662,76.5612
539,Hassan,5554,Belur,218296.0,Chatchatnahalli,615268,Mayagowdanahalli,Holenarasipura Rural PS,12.7925,76.23124
539,Hassan,5555,Arsikere,218282.0,Puralehalli,948400,Mayanagar,Holenarasipura Town PS,12.76839,76.24595
539,Hassan,5556,Hassan,218376.0,Dudda,615981,Mayasamudra,Javagal PS,13.30766,76.0381
539,Hassan,5555,Arsikere,,,615558,Medarahalli,Konanur PS,12.63837,76.04407
539,Hassan,5557,Alur,218211.0,Madabalu,616310,Megatavalli,Nuggehalli PS,13.02281,76.472
539,Hassan,5556,Hassan,218384.0,Jagaravalli,616223,Melagodanahalli,Pension Mohalla PS,13.01254,76.08761
539,Hassan,5556,Hassan,218394.0,Melagodu,615979,Melagodu,Sakaleshpura Rural PS,12.96189,75.78715
539,Hassan,5556,Hassan,218384.0,Jagaravalli,616217,Melalli,Sakaleshpura Town PS,12.95979,75.76735
539,Hassan,5554,Belur,218299.0,Dabbe,615190,Melanahalli,Shanthigrama PS,12.98511,76.19909
539,Hassan,5555,Arsikere,218283.0,Rampura,615664,Melenahalli,Shravanabelagola PS,12.84647,76.47565
539,Hassan,5555,Arsikere,218246.0,Arakere,615491,Melinahosahalli,Yesalur PS,12.77908,75.86821
539,Hassan,5560,Channarayapatna,218339.0,Didaga,617323,Mellahalli,Alur PS,12.95995,75.97578
539,Hassan,5559,Hole Narsipur,218412.0,Doddakadanur,616987,Menaganahalli,Arakalagud PS,12.77581,76.06524
539,Hassan,5554,Belur,218323.0,Tholalu,615124,Menasinamane,Arasikere Rural PS,13.30285,76.25578
539,Hassan,5553,Sakleshpur,218435.0,Ballu,614952,Menasumakki,Arasikere Town PS,13.30757,76.25349
539,Hassan,5557,Alur,218210.0,Kunduru,616466,Merve,Arehalli PS,13.0163,75.80341
539,Hassan,5560,Channarayapatna,218346.0,Jinnenahalli,617335,Metikere,Banavara PS,13.41059,76.14743
539,Hassan,5554,Belur,218300.0,Gangur,615304,Minuganahalli,Belur PS,13.15979,75.85733
539,Hassan,5559,Hole Narsipur,218413.0,Doddakunche,616846,Misiganahalli,Channarayapatna Rural PS,12.924091,76.39716
539,Hassan,5554,Belur,218314.0,Kushavara,615389,Mogasavara,Channarayapatna Town PS,12.8902,76.37585
539,Hassan,5558,Arkalgud,272839.0,Mokali,616589,Mokali,Channarayapatna Traffic PS,12.885037,76.401975
539,Hassan,5557,Alur,218205.0,Hanchur,616426,Moodanahalli,Dudda PS,13.08166,76.18894
539,Hassan,5555,Arsikere,218259.0,Handralu,615507,Moodnahalli,Gandasi PS,13.17226,76.28571
539,Hassan,5553,Sakleshpur,218436.0,Belagodu,614942,Moogali,Goruru PS,12.81265,76.06497
539,Hassan,5558,Arkalgud,218218.0,Basavapatna,616752,Moole Hosahalli,Halebeedu PS,13.2139,75.98985
539,Hassan,5555,Arsikere,218284.0,Rangapura,615758,Mootikere,Hallymysore PS,12.67392,76.25147
539,Hassan,5554,Belur,218315.0,Lakkunda,615405,Moovala,Hassan CEN Crime PS,13.330705,76.268373
539,Hassan,5556,Hassan,218395.0,Mosalehosahalli,616173,Mosale,Hassan City PS,13.00913,76.10732
539,Hassan,5555,Arsikere,218273.0,Kolagunda,615465,Mosale,Hassan Extn. PS,13.00701,76.10475
539,Hassan,5556,Hassan,218395.0,Mosalehosahalli,926830,Mosalehosahalli,Hassan Rural PS,13.01065,76.10005
539,Hassan,5559,Hole Narsipur,218428.0,Niduvani,616964,Motanayakanahalli,Hassan Traffic PS,13.01075,76.09919
539,Hassan,5554,Belur,218304.0,Halebeedu,615272,Motihalli,Hassan Women PS,12.99685,76.09824
539,Hassan,5558,Arkalgud,272841.0,Heggadihalli,616552,Mudaganur,Hirisave PS,12.95373,76.56439
539,Hassan,5559,Hole Narsipur,218426.0,Moodalahippe,616928,Mudalahippe,Holenarasipura Rural PS,12.76279,76.26502
539,Hassan,5559,Hole Narsipur,218427.0,Nagaranahalli,617037,Mudalamayigowdanahalli,Holenarasipura Town PS,12.80296,76.26574
539,Hassan,5560,Channarayapatna,218336.0,Byadarahalli,617160,Mudanahalli,Javagal PS,13.29981,76.04353
539,Hassan,5556,Hassan,218385.0,Kabbali,615928,Muddalapura,Konanur PS,12.6179,76.04618
539,Hassan,5554,Belur,218292.0,Anughatta,615152,Muddanahalli,Nuggehalli PS,13.00803,76.4867
539,Hassan,5560,Channarayapatna,218331.0,Baladare,617066,Muddanahalli,Pension Mohalla PS,13.01922,76.08613
539,Hassan,5560,Channarayapatna,218344.0,Jambur,617267,Muddanahalli,Sakaleshpura Rural PS,12.95487,75.79615
539,Hassan,5556,Hassan,218392.0,Madenur,616211,Muddanahalli,Sakaleshpura Town PS,12.94161,75.80467
539,Hassan,5555,Arsikere,218263.0,Jajur,615694,Muddanahalli,Shanthigrama PS,12.98111,76.21755
539,Hassan,5556,Hassan,218402.0,Shettihalli,616091,Muddanahalli,Shravanabelagola PS,12.8435,76.47206
539,Hassan,5559,Hole Narsipur,218429.0,Odanahalli,616948,Muddanahalli,Yesalur PS,12.79152,75.87816
539,Hassan,5558,Arkalgud,218225.0,Ganjalagodu,616612,Muddanahalli,Alur PS,12.9781,76.00261
539,Hassan,5558,Arkalgud,218221.0,Chikkanahalli,616704,Muddanahalli,Arakalagud PS,12.75777,76.05428
539,Hassan,5558,Arkalgud,218225.0,Ganjalagodu,616624,Muddanahalli,Arasikere Rural PS,13.30235,76.24427
539,Hassan,5557,Alur,218204.0,Ganjigere,616484,Muddanahalli,Arasikere Town PS,13.29351,76.26044
539,Hassan,5558,Arkalgud,272741.0,Koratikere,616646,Muddanahalli,Arehalli PS,13.02777,75.8066
539,Hassan,5560,Channarayapatna,218355.0,M.Shivara,617152,Muddanahalli Kaval,Banavara PS,13.39151,76.18267
539,Hassan,5557,Alur,218214.0,Palya,616365,Muddanaikanahallipura,Belur PS,13.1749,75.8729
539,Hassan,5555,Arsikere,218279.0,Murundi,615693,Muddaranganahalli,Channarayapatna Rural PS,12.930831,76.36604
539,Hassan,5560,Channarayapatna,218332.0,Balaganchi,617339,Mudibetta Kaval,Channarayapatna Town PS,12.90531,76.38988
539,Hassan,5558,Arkalgud,218243.0,Vijapura Forest,616517,Mudigere,Channarayapatna Traffic PS,12.896277,76.394105
539,Hassan,5556,Hassan,218367.0,A.Hosahalli,616000,Mudigere,Dudda PS,13.09282,76.19554
539,Hassan,5557,Alur,218203.0,Dodda Kanagal,616407,Mudigere,Gandasi PS,13.16816,76.30938
539,Hassan,5554,Belur,218294.0,Bantenahalli,615246,Mudigere,Goruru PS,12.81274,76.06637
539,Hassan,5554,Belur,218311.0,Kesagodu,615426,Mudlagere,Halebeedu PS,13.23462,76.00145
539,Hassan,5555,Arsikere,218278.0,Mududi,615783,Mududi,Hallymysore PS,12.67508,76.27878
539,Hassan,5558,Arkalgud,218230.0,Hulikallu,616544,Muduganur Kaval,Hassan CEN Crime PS,13.294185,76.274923
539,Hassan,5554,Belur,218291.0,Andale,615334,Mugalihalli,Hassan City PS,12.98741,76.1083
539,Hassan,5554,Belur,218314.0,Kushavara,615384,Mugalihalli,Hassan Extn. PS,13.00399,76.10862
539,Hassan,5558,Arkalgud,218216.0,Agrahara,616649,Mugalur,Hassan Rural PS,13.00587,76.10133
539,Hassan,5556,Hassan,218383.0,Huvinahalli Kaval,616039,Mugalur,Hassan Traffic PS,13.01192,76.1114
539,Hassan,5556,Hassan,218397.0,Salagame,615894,Mugganahalli,Hassan Women PS,12.99186,76.08858
539,Hassan,5560,Channarayapatna,218348.0,Kabbali,617307,Mukikere,Hirisave PS,12.94374,76.56884
539,Hassan,5559,Hole Narsipur,218407.0,Anekannambadi,616998,Mukkanahalli,Holenarasipura Rural PS,12.76411,76.25103
539,Hassan,5556,Hassan,218387.0,Karle,616145,Mukundur,Holenarasipura Town PS,12.78135,76.24434
539,Hassan,5556,Hassan,218387.0,Karle,616144,Mukundur Hosahalli,Javagal PS,13.32215,76.06056
539,Hassan,5559,Hole Narsipur,218426.0,Moodalahippe,616943,Mulekalenahalli,Konanur PS,12.6335,76.04198
539,Hassan,5554,Belur,218303.0,Hagare,615360,Mulenahalli,Nuggehalli PS,13.01767,76.47946
539,Hassan,5560,Channarayapatna,218327.0,Akkanahalli,617285,Mullkere,Pension Mohalla PS,12.99123,76.09214
539,Hassan,5554,Belur,218298.0,Chikkamedur,615182,Mundaghatta,Sakaleshpura Rural PS,12.95638,75.80487
539,Hassan,5558,Arkalgud,218233.0,Katti Mallenahalli,616568,Mundagodu,Sakaleshpura Town PS,12.94393,75.80037
539,Hassan,5559,Hole Narsipur,218410.0,Doddabyagathavalli,616890,Mundanahalli,Shanthigrama PS,12.98069,76.20935
539,Hassan,5554,Belur,218324.0,Thumbudevanahalli,615098,Murahalli,Shravanabelagola PS,12.85426,76.47665
539,Hassan,5560,Channarayapatna,218331.0,Baladare,617049,Muraranahalli,Yesalur PS,12.76565,75.85504
539,Hassan,5557,Alur,218208.0,Kanathur,616338,Murudur,Alur PS,12.98553,75.97085
539,Hassan,5555,Arsikere,218279.0,Murundi,615681,Murundi,Arakalagud PS,12.76903,76.04641
539,Hassan,5558,Arkalgud,272838.0,Aladahalli,616522,Musavathur,Arasikere Rural PS,13.33186,76.26673
539,Hassan,5556,Hassan,218391.0,Kuduragundi,615938,Muthathi,Arasikere Town PS,13.29939,76.25572
539,Hassan,5556,Hassan,218393.0,Markuli,616198,Muthige,Arehalli PS,13.01765,75.80198
539,Hassan,5557,Alur,218213.0,Mallapura,616456,Muthige,Banavara PS,13.41463,76.17988
539,Hassan,5558,Arkalgud,272839.0,Mokali,616591,Muthige,Belur PS,13.1543,75.86975
539,Hassan,5557,Alur,218207.0,Kadalu,616249,Muthige,Channarayapatna Rural PS,12.907231,76.40075
539,Hassan,5556,Hassan,218395.0,Mosalehosahalli,616180,Muthigehirihalli,Channarayapatna Town PS,12.91142,76.37015
539,Hassan,5558,Arkalgud,218216.0,Agrahara,616650,Muthugada Hosur,Channarayapatna Traffic PS,12.908127,76.407385
539,Hassan,5554,Belur,218299.0,Dabbe,615077,Muthugadalu,Dudda PS,13.07638,76.20702
539,Hassan,5554,Belur,218306.0,Hebbalu,615220,Muthuganne,Gandasi PS,13.14616,76.31303
539,Hassan,5556,Hassan,218402.0,Shettihalli,616070,Muttanahalli,Goruru PS,12.80351,76.06885
539,Hassan,5556,Hassan,218386.0,Kandali,616077,Myadarahalli,Halebeedu PS,13.21041,75.9884
539,Hassan,5555,Arsikere,218251.0,Belagumba,615754,Mylnahalli,Hallymysore PS,12.66893,76.26158
539,Hassan,5555,Arsikere,218282.0,Puralehalli,615593,Mylnahalli,Hassan CEN Crime PS,13.302785,76.274223
539,Hassan,5554,Belur,218318.0,Narayanapura,615201,N. Hosahalli,Hassan City PS,12.98468,76.08733
539,Hassan,5553,Sakleshpur,218443.0,Hebbasale,614898,Nadahalli,Hassan Extn. PS,13.01682,76.11996
539,Hassan,5560,Channarayapatna,218360.0,Noranakki,617090,Nadanahalli,Hassan Rural PS,13.00799,76.10201
539,Hassan,5559,Hole Narsipur,218430.0,Sankanahalli,616896,Nagalapura,Hassan Traffic PS,13.01068,76.13187
539,Hassan,5560,Channarayapatna,218339.0,Didaga,617326,Naganahalli,Hassan Women PS,13.01583,76.12727
539,Hassan,5558,Arkalgud,218218.0,Basavapatna,616755,Naganahalli,Hirisave PS,12.94988,76.56951
539,Hassan,5554,Belur,218308.0,Hunuganahalli,615121,Naganhalli,Holenarasipura Rural PS,12.77487,76.24195
539,Hassan,5555,Arsikere,218276.0,Lalanakere,615792,Nagarahalli,Holenarasipura Town PS,12.77354,76.25155
539,Hassan,5559,Hole Narsipur,218427.0,Nagaranahalli,617033,Nagaranahalli,Javagal PS,13.29429,76.0343
539,Hassan,5559,Hole Narsipur,218431.0,Sravanur,617014,Nagarthi,Konanur PS,12.62125,76.04942
539,Hassan,5559,Hole Narsipur,218431.0,Sravanur,617016,Nagarthi Amanikere,Nuggehalli PS,13.02422,76.49259
539,Hassan,5555,Arsikere,,,615570,Nagasamudra,Pension Mohalla PS,13.00192,76.11501
539,Hassan,5560,Channarayapatna,,,617423,Nagasamudra (Og),Sakaleshpura Rural PS,12.94973,75.77899
539,Hassan,5556,Hassan,218379.0,Hanumanthapura,616027,Nagathavalli,Sakaleshpura Town PS,12.93781,75.77779
539,Hassan,5555,Arsikere,218263.0,Jajur,615674,Nagathihalli,Shanthigrama PS,12.98597,76.20577
539,Hassan,5555,Arsikere,218284.0,Rangapura,615771,Nagathihalli,Shravanabelagola PS,12.86085,76.49603
539,Hassan,5557,Alur,218209.0,Karagodu,616291,Nagavara,Yesalur PS,12.77265,75.8789
539,Hassan,5557,Alur,218213.0,Mallapura,616241,Nagavara,Alur PS,12.97103,76.00465
539,Hassan,5555,Arsikere,218265.0,Jayachamarajapura,615630,Nagavedi,Arakalagud PS,12.76079,76.05184
539,Hassan,5560,Channarayapatna,218351.0,Karehalli,617182,Nagenahalli,Arasikere Rural PS,13.32525,76.24185
539,Hassan,5555,Arsikere,218271.0,Karagunda,615518,Nagenahalli,Arasikere Town PS,13.32291,76.24287
539,Hassan,5556,Hassan,218406.0,Yalagunda,615913,Nagenahalli,Arehalli PS,13.02468,75.81228
539,Hassan,5556,Hassan,218393.0,Markuli,616200,Nagenahalli,Banavara PS,13.42154,76.1489
539,Hassan,5557,Alur,218208.0,Kanathur,616379,Nakalgod,Belur PS,13.16495,75.88855
539,Hassan,5553,Sakleshpur,218438.0,Byakaravalli,614930,Nallulli,Channarayapatna Rural PS,12.910301,76.38267
539,Hassan,5560,Channarayapatna,218358.0,Nallur,617185,Nallur,Channarayapatna Town PS,12.89206,76.39045
539,Hassan,5557,Alur,218212.0,Magge,616366,Nalluru,Channarayapatna Traffic PS,12.901647,76.381605
539,Hassan,5560,Channarayapatna,218360.0,Noranakki,617087,Nambihalli,Dudda PS,13.0841,76.18518
539,Hassan,5554,Belur,218324.0,Thumbudevanahalli,615113,Nandagodanahalli,Gandasi PS,13.15111,76.29012
539,Hassan,5555,Arsikere,218247.0,Bageshpura,615769,Nandihalli,Goruru PS,12.80904,76.07252
539,Hassan,5560,Channarayapatna,218340.0,Dindagur,617229,Nandipura,Halebeedu PS,13.22216,75.99538
539,Hassan,5558,Arkalgud,218221.0,Chikkanahalli,616702,Nanjalapura,Hallymysore PS,12.66826,76.26867
539,Hassan,5559,Hole Narsipur,218422.0,Kyathanahalli,616973,Nanjalapura,Hassan CEN Crime PS,13.311895,76.251233
539,Hassan,5556,Hassan,218383.0,Huvinahalli Kaval,616009,Nanjedevara Kaval,Hassan City PS,12.98676,76.08293
539,Hassan,5555,Arsikere,218272.0,Kenkere,615834,Narammanahalli,Hassan Extn. PS,13.00934,76.12754
539,Hassan,5558,Arkalgud,218227.0,Hebbale,616598,Narasinakuppe,Hassan Rural PS,12.99402,76.1102
539,Hassan,5555,Arsikere,218280.0,Narasipura,615612,Narasipura,Hassan Traffic PS,12.99617,76.12828
539,Hassan,5555,Arsikere,218273.0,Kolagunda,615490,Narasipura,Hassan Women PS,13.0135,76.12347
539,Hassan,5555,Arsikere,218257.0,Geejihalli,615712,Narayanaghattahalli,Hirisave PS,12.93445,76.53858
539,Hassan,5554,Belur,218318.0,Narayanapura,615205,Narayanapur,Holenarasipura Rural PS,12.77056,76.25527
539,Hassan,5560,Channarayapatna,218360.0,Noranakki,617091,Narayanapura,Holenarasipura Town PS,12.77086,76.2369
539,Hassan,5560,Channarayapatna,218363.0,Sathenahalli,617110,Narayanapura,Javagal PS,13.28592,76.06444
539,Hassan,5556,Hassan,218393.0,Markuli,616172,Narayanapura,Konanur PS,12.64925,76.03714
539,Hassan,5560,Channarayapatna,218362.0,S.Shivara,617274,Narenahalli,Nuggehalli PS,13.0208,76.48207
539,Hassan,5560,Channarayapatna,218339.0,Didaga,617314,Nari Halli,Pension Mohalla PS,13.0262,76.08483
539,Hassan,5556,Hassan,218404.0,Thattekere,616031,Narihalli,Sakaleshpura Rural PS,12.92481,75.78693
539,Hassan,5556,Hassan,218397.0,Salagame,615896,Narsipura,Sakaleshpura Town PS,12.9406,75.78731
539,Hassan,5553,Sakleshpur,218439.0,Changadihalli,615055,Narur,Shanthigrama PS,12.98995,76.20326
539,Hassan,5554,Belur,218319.0,Narvepete,615104,Narvepete,Shravanabelagola PS,12.83666,76.46927
539,Hassan,5554,Belur,218319.0,Narvepete,615102,Narvey,Yesalur PS,12.7777,75.85022
539,Hassan,5554,Belur,218323.0,Tholalu,615127,Navilahalli,Alur PS,12.95834,75.9911
539,Hassan,5557,Alur,218212.0,Magge,616275,Navilahalli,Arakalagud PS,12.75453,76.06281
539,Hassan,5558,Arkalgud,218232.0,Kattepura,616737,Navile,Arasikere Rural PS,13.30706,76.2622
539,Hassan,5560,Channarayapatna,218359.0,Navile,617176,Navile,Arasikere Town PS,13.30264,76.25186
539,Hassan,5555,Arsikere,218268.0,Kalyadi,615477,Nayakanakere,Arehalli PS,13.00832,75.78711
539,Hassan,5556,Hassan,218387.0,Karle,616122,Nayakarahalli,Banavara PS,13.40505,76.14918
539,Hassan,5553,Sakleshpur,218440.0,Devaladakere,614851,Neekanahalli,Belur PS,13.16222,75.88153
539,Hassan,5555,Arsikere,218250.0,Bandur,615466,Neelagiri Kaval,Channarayapatna Rural PS,12.909931,76.36306
539,Hassan,5557,Alur,218211.0,Madabalu,616315,Neelanahalli,Channarayapatna Town PS,12.91625,76.40336
539,Hassan,5554,Belur,218311.0,Kesagodu,615425,Neelanahalli,Channarayapatna Traffic PS,12.900277,76.382145
539,Hassan,5555,Arsikere,218284.0,Rangapura,615762,Neeragunda,Dudda PS,13.09839,76.19505
539,Hassan,5559,Hole Narsipur,218427.0,Nagaranahalli,617022,Neggalahalli,Gandasi PS,13.14542,76.30943
539,Hassan,5555,Arsikere,,,948401,Nehrunagar,Goruru PS,12.83758,76.0727
539,Hassan,5558,Arkalgud,218237.0,Mallipatna,616509,Nelabahalli,Halebeedu PS,13.2216,76.0123
539,Hassan,5553,Sakleshpur,218440.0,Devaladakere,614852,Nelagalli,Hallymysore PS,12.66387,76.24335
539,Hassan,5558,Arkalgud,218229.0,Honnavalli,616593,Nelamane,Hassan CEN Crime PS,13.292845,76.269833
539,Hassan,5556,Hassan,218384.0,Jagaravalli,616218,Nellakkihalli,Hassan City PS,12.99768,76.09965
539,Hassan,5557,Alur,218204.0,Ganjigere,616479,Nelligere,Hassan Extn. PS,13.02446,76.11241
539,Hassan,5557,Alur,218209.0,Karagodu,616280,Neragalale,Hassan Rural PS,13.00052,76.11506
539,Hassan,5558,Arkalgud,218242.0,Vaddarahalli,616576,Neralahalli,Hassan Traffic PS,13.01269,76.11561
539,Hassan,5557,Alur,218202.0,Byarapura,616412,Neralakere,Hassan Women PS,13.01675,76.09226
539,Hassan,5560,Channarayapatna,218327.0,Akkanahalli,617284,Neralakere,Hirisave PS,12.94521,76.54263
539,Hassan,5559,Hole Narsipur,218409.0,Bidarakka,616968,Nerale,Holenarasipura Rural PS,12.78689,76.25803
539,Hassan,5559,Hole Narsipur,218409.0,Bidarakka,616970,Nerale Bore Kaval,Holenarasipura Town PS,12.78395,76.23659
539,Hassan,5555,Arsikere,218281.0,Nerlige,615461,Nerlige,Javagal PS,13.30115,76.05321
539,Hassan,5554,Belur,218309.0,Ibbedu,615244,Nettekere,Konanur PS,12.6429,76.04802
539,Hassan,5560,Channarayapatna,218363.0,Sathenahalli,617057,Nettekere,Nuggehalli PS,12.99356,76.48496
539,Hassan,5560,Channarayapatna,218349.0,Kalkere,617242,Nettikere,Pension Mohalla PS,12.99602,76.10744
539,Hassan,5554,Belur,218323.0,Tholalu,615194,Nidagodu,Sakaleshpura Rural PS,12.93458,75.79151
539,Hassan,5554,Belur,218310.0,Kalleri,615161,Nidagodu (A.C.),Sakaleshpura Town PS,12.93022,75.77004
539,Hassan,5557,Alur,218214.0,Palya,616356,Nidanur,Shanthigrama PS,12.96746,76.2134
539,Hassan,5553,Sakleshpur,218450.0,Kurubathur,614980,Nidigere,Shravanabelagola PS,12.84722,76.46875
539,Hassan,5556,Hassan,218370.0,B.Katihalli,616056,Nidudi,Yesalur PS,12.78146,75.8506
539,Hassan,5554,Belur,218295.0,Bichodu,615400,Nidumanahalli,Alur PS,12.98089,75.98008
539,Hassan,5559,Hole Narsipur,218428.0,Niduvani,616959,Niduvani,Arakalagud PS,12.78045,76.03905
539,Hassan,5558,Arkalgud,218228.0,Holalagodu,616537,Nilakunda,Arasikere Rural PS,13.30792,76.2516
539,Hassan,5558,Arkalgud,272741.0,Koratikere,616648,Nilavagilu,Arasikere Town PS,13.30572,76.24942
539,Hassan,5557,Alur,218215.0,Taluru,616301,Nilavagilu,Arehalli PS,13.00524,75.80177
539,Hassan,5560,Channarayapatna,218346.0,Jinnenahalli,617312,Nimbihalli,Banavara PS,13.39315,76.17466
539,Hassan,5554,Belur,218321.0,Sanyasihalli,615235,Nittor,Belur PS,13.17451,75.86326
539,Hassan,5556,Hassan,218396.0,Nittur,615920,Nittur,Channarayapatna Rural PS,12.922611,76.40166
539,Hassan,5560,Channarayapatna,218360.0,Noranakki,617093,Noranakki,Channarayapatna Town PS,12.90108,76.40941
539,Hassan,5560,Channarayapatna,218361.0,Nuggehalli,617269,Nuggehalli,Channarayapatna Traffic PS,12.890057,76.395045
539,Hassan,5559,Hole Narsipur,218416.0,Hangarahalli,616789,Nyamanahalli,Dudda PS,13.10426,76.20243
539,Hassan,5558,Arkalgud,218229.0,Honnavalli,616579,Nygere,Gandasi PS,13.16153,76.29899
