district_id,district_name,taluk_id,taluk_name,gp_id,gp_name,village_id,village_name,police_station_name,latitude,longitude
533,Chitradurga,5504,Challakere,217050.0,Talaku,605303,Thalaku,Chitradurga Extension PS,14.23288086187644,76.37774758373631
533,Chitradurga,5503,Molakalmuru,217196.0,Thammenahalli,605144,Thammenahalli,Chitrahalli Gate PS,14.257831798241726,76.42608870672007
533,Chitradurga,5507,Hosdurga,217158.0,Doddagatta,605909,Thanigekal,Srirampura PS,14.211031364400464,76.43288007553097
533,Chitradurga,5504,Challakere,217045.0,Renukapura,605314,Thappagondanahalli,Chitradurga CEN Crime PS,14.196518999999999,76.36979263373996
533,Chitradurga,5507,Hosdurga,217152.0,Ballalasamudra,605945,Thimmalapura,Chitradurga Extension PS,14.229915121329233,76.37993949794752
533,Chitradurga,5508,Hiriyur,217100.0,Ikkanur,606127,Thimmalapura,Chitrahalli Gate PS,14.257128495492905,76.41992514396807
533,Chitradurga,5503,Molakalmuru,217185.0,Dhevasamudra,605162,Thimmalapura,Srirampura PS,14.209352348104407,76.43722391006001
533,Chitradurga,5504,Challakere,217050.0,Talaku,605301,Thimmannanahalli,Chitradurga CEN Crime PS,14.193972152710446,76.36355696539786
533,Chitradurga,5504,Challakere,,,605387,Thimmannanahalli,Chitradurga Extension PS,14.228236483052495,76.3728093741886
533,Chitradurga,5504,Challakere,217049.0,T.N.Kote,605417,Thimmannanayakanakote,Chitrahalli Gate PS,14.255219200264923,76.42343352515284
533,Chitradurga,5504,Challakere,217051.0,Thimmappaiyanahalli,605256,Thimmappaiahnahalli,Srirampura PS,14.205933786923925,76.43125811705086
533,Chitradurga,5504,Challakere,272693.0,N.Devarahally,605259,Thippaiahnakote,Chitradurga CEN Crime PS,14.198286388035086,76.36589482289702
533,Chitradurga,5507,Hosdurga,217169.0,Kanguvalli,605894,Thippajjanahalli,Chitradurga Extension PS,14.233243899405577,76.37753047849728
533,Chitradurga,5504,Challakere,217040.0,Obalapura,605322,Thippareddyhalli,Chitrahalli Gate PS,14.258122563869547,76.42632612761707
533,Chitradurga,5507,Hosdurga,217170.0,Karehalli,606011,Thippenahalli,Srirampura PS,14.204569400322823,76.43541657370614
533,Chitradurga,5505,Chitradurga,217066.0,Hireguntanur,605558,Thirumalapura,Chitradurga CEN Crime PS,14.198454555851367,76.36572418990914
533,Chitradurga,5506,Holalkere,217148.0,Viswanathanahalli,605750,Thirumalapura,Chitradurga Extension PS,14.227313565523568,76.37439160818093
533,Chitradurga,5506,Holalkere,217142.0,T.Nulenur,605758,Thirumalapura,Chitrahalli Gate PS,14.258276915401389,76.42620186702493
533,Chitradurga,5506,Holalkere,217142.0,T.Nulenur,605760,Thodranal,Srirampura PS,14.209849911636317,76.43150617983392
533,Chitradurga,5507,Hosdurga,217166.0,Kabbala,605962,Thonechenahalli,Chitradurga CEN Crime PS,14.195582454848308,76.36320660034973
533,Chitradurga,5507,Hosdurga,217162.0,Hebballi,605823,Thumbinakere,Chitradurga Extension PS,14.232562051222317,76.37828551258067
533,Chitradurga,5506,Holalkere,217146.0,Tuppadahalli,605702,Thuppadahalli,Chitrahalli Gate PS,14.26295658061089,76.42343770629138
533,Chitradurga,5505,Chitradurga,217057.0,Bheemasamudra,605561,Thurebailu,Srirampura PS,14.207761305090981,76.4310085437283
533,Chitradurga,5505,Chitradurga,217063.0,Dyamavvanahalli,605577,Toparamalige,Chitradurga CEN Crime PS,14.191486473042161,76.36891287389403
533,Chitradurga,5504,Challakere,217049.0,T.N.Kote,605416,Torebeeranahalli,Chitradurga Extension PS,14.228083224081193,76.37939198417418
533,Chitradurga,5504,Challakere,217013.0,Abbenahalli,605229,Torekolammanahalli,Chitrahalli Gate PS,14.255511058575046,76.42439438188777
533,Chitradurga,5508,Hiriyur,272697.0,Byadarahalli,606096,Toreobenahalli,Srirampura PS,14.204212788706828,76.43316947920876
533,Chitradurga,5508,Hiriyur,217113.0,Ranganathapura,606166,Toresal Nagenahalli,Chitradurga CEN Crime PS,14.194734385326273,76.36313752697475
533,Chitradurga,5507,Hosdurga,217166.0,Kabbala,605953,Tumbinakere,Chitradurga Extension PS,14.23298169594159,76.37732039580057
533,Chitradurga,5503,Molakalmuru,217197.0,Thumkurlahalli,605212,Tumkurlahalli,Chitrahalli Gate PS,14.256233293480344,76.42486987993836
533,Chitradurga,5503,Molakalmuru,217194.0,Rayapura,605201,Tuppadakkanahalli,Srirampura PS,14.20574755296239,76.43189206357867
533,Chitradurga,5505,Chitradurga,217086.0,Turuvanur,605496,Turuvanur,Chitradurga CEN Crime PS,14.19212056427653,76.3683193141427
533,Chitradurga,5506,Holalkere,217123.0,B.Durga,605630,Tyagadahalli,Chitradurga Extension PS,14.22745531250816,76.37871761185549
533,Chitradurga,5506,Holalkere,217136.0,Muthugadur,927685,Uddgee Gollarahatti,Chitrahalli Gate PS,14.26194019067921,76.42209576867698
533,Chitradurga,5506,Holalkere,217136.0,Muthugadur,605626,Udogere,Srirampura PS,14.205671777600418,76.4369100526029
533,Chitradurga,5508,Hiriyur,217116.0,Uduvally,606153,Uduvalli,Chitradurga CEN Crime PS,14.192767152199163,76.36942401812242
533,Chitradurga,5506,Holalkere,217137.0,N.G.Halli,605695,Uganekatte,Chitradurga Extension PS,14.230639605925608,76.37925575610508
533,Chitradurga,5507,Hosdurga,217152.0,Ballalasamudra,605949,Ulavinagondi,Chitrahalli Gate PS,14.25743903967597,76.42009027778401
533,Chitradurga,5508,Hiriyur,217118.0,Yelladakere,606195,Ulivinahal,Srirampura PS,14.209870155349122,76.43189684643298
533,Chitradurga,5504,Challakere,217022.0,Doddaullarthi,605307,Ullarthi Kaval,Chitradurga CEN Crime PS,14.195341396527525,76.36973685379836
533,Chitradurga,5508,Hiriyur,217113.0,Ranganathapura,606168,Uppalagere,Chitradurga Extension PS,14.232121712544407,76.37407711679595
533,Chitradurga,5505,Chitradurga,217085.0,Sondekola,605607,Uppanaikanahalli,Chitrahalli Gate PS,14.261640353132421,76.42094594950562
533,Chitradurga,5508,Hiriyur,217114.0,Rangenahally,606094,Upparahalli,Srirampura PS,14.20899183614177,76.43813003810658
533,Chitradurga,5505,Chitradurga,217086.0,Turuvanur,605502,Upparatti,Chitradurga CEN Crime PS,14.191424935467728,76.36752865426266
533,Chitradurga,5506,Holalkere,217147.0,Upparigenahalli,605814,Upparigenahalli,Chitradurga Extension PS,14.23256982858308,76.37867987893775
533,Chitradurga,5503,Molakalmuru,217185.0,Dhevasamudra,605177,Urthal,Chitrahalli Gate PS,14.259995050983123,76.42588216954888
533,Chitradurga,5508,Hiriyur,217116.0,Uduvally,606149,Uttare,Srirampura PS,14.208602278467408,76.43120691886625
533,Chitradurga,5508,Hiriyur,217103.0,K R Hally,606175,Vaddanahalli,Chitradurga CEN Crime PS,14.192741986399476,76.36898283810167
533,Chitradurga,5505,Chitradurga,217070.0,Iyyanahalli,605528,Vaddanahalli,Chitradurga Extension PS,14.23036182183781,76.37994570703583
533,Chitradurga,5508,Hiriyur,217108.0,M.D.Kote,606058,Vaddikere,Chitrahalli Gate PS,14.25597979679303,76.42086661683496
533,Chitradurga,5504,Challakere,217019.0,Devaramarikunte,605357,Vaderahalli,Srirampura PS,14.205159730504805,76.43212585595228
533,Chitradurga,5506,Holalkere,217133.0,Hire Yemmiganur,605665,Vaderahalli,Chitradurga CEN Crime PS,14.19137443046123,76.36437141224418
533,Chitradurga,5503,Molakalmuru,217193.0,Rampura,605173,Vaderahalli,Chitradurga Extension PS,14.23164238889277,76.37881407065672
533,Chitradurga,5504,Challakere,217024.0,Ghataparthi,605300,Valase,Chitrahalli Gate PS,14.2588785438384,76.41941396108419
533,Chitradurga,5506,Holalkere,217125.0,Chikka Yemmiganur,605661,Vamapura Kavalu,Srirampura PS,14.206859932567298,76.43094359965835
533,Chitradurga,5506,Holalkere,217128.0,Dummi,605670,Vanakemaradi Kaval,Chitradurga CEN Crime PS,14.19809090436098,76.36528537330466
533,Chitradurga,5508,Hiriyur,217117.0,V.V.Pura,606146,Vanivilasapura,Chitradurga Extension PS,14.233080930240618,76.37754854321908
533,Chitradurga,5504,Challakere,272693.0,N.Devarahally,605275,Varavoo,Chitrahalli Gate PS,14.26108811845527,76.42552363853628
533,Chitradurga,5504,Challakere,272693.0,N.Devarahally,605269,Varavoo Kaval,Srirampura PS,14.211218201501945,76.43565392787337
533,Chitradurga,5504,Challakere,217016.0,Budnahatti,605327,Veeradimmanahalli,Chitradurga CEN Crime PS,14.197904188275679,76.36535704689457
533,Chitradurga,5505,Chitradurga,217055.0,Belaghatta,605520,Veeramadakeripura,Chitradurga Extension PS,14.229599196748728,76.3731794904216
533,Chitradurga,5506,Holalkere,217127.0,Chithrahalli,605773,Veerapura,Chitrahalli Gate PS,14.262222610264686,76.42540616934146
533,Chitradurga,5503,Molakalmuru,217182.0,Ashokasiddapura,605179,Veerapura,Srirampura PS,14.21117633297464,76.43550974856237
533,Chitradurga,5507,Hosdurga,217169.0,Kanguvalli,605895,Veerapura,Chitradurga CEN Crime PS,14.194674,76.362657
533,Chitradurga,5507,Hosdurga,217162.0,Hebballi,605821,Veerapura Kaval,Chitradurga Extension PS,14.233004098248982,76.37786814904312
533,Chitradurga,5508,Hiriyur,217093.0,Dindavara,606200,Veeravvanagathihalli,Chitrahalli Gate PS,14.261519321492955,76.42124801068556
533,Chitradurga,5507,Hosdurga,217165.0,Jankal,605921,Veeravvanagathihalli,Srirampura PS,14.209021377733823,76.43802291177377
533,Chitradurga,5505,Chitradurga,217053.0,Alaghatta,605479,Veeravvanagatihalli,Chitradurga CEN Crime PS,14.191559284571655,76.36433402677868
533,Chitradurga,5507,Hosdurga,217163.0,Heggere,606000,Vengalapura,Chitradurga Extension PS,14.232016839173752,76.37813120083779
533,Chitradurga,5503,Molakalmuru,217185.0,Dhevasamudra,605176,Venkatapura,Chitrahalli Gate PS,14.26056284561055,76.41996411230213
533,Chitradurga,5508,Hiriyur,217094.0,Eshwaragere,606118,Venukalgudda,Srirampura PS,14.206750666169249,76.438381559247
533,Chitradurga,5504,Challakere,217033.0,Meerasaabihalli,605334,Vidupanakunte,Chitradurga CEN Crime PS,14.191440049079944,76.36515715228352
533,Chitradurga,5505,Chitradurga,217077.0,Lakshmisagara,605532,Vijapura,Chitradurga Extension PS,14.228233062851062,76.37999802273761
533,Chitradurga,5506,Holalkere,217136.0,Muthugadur,605634,Vishvanathanahalli,Chitrahalli Gate PS,14.261894703995107,76.42540088627975
533,Chitradurga,5506,Holalkere,217148.0,Viswanathanahalli,605754,Viswanathanahalli,Srirampura PS,14.20375441333772,76.43478472702716
533,Chitradurga,5504,Challakere,,,605395,Viswanathapura,Chitradurga CEN Crime PS,14.195399765686798,76.36950788717883
533,Chitradurga,5504,Challakere,217033.0,Meerasaabihalli,605332,Visweswarapura,Chitradurga Extension PS,14.22929745721242,76.37991042545693
533,Chitradurga,5503,Molakalmuru,217185.0,Dhevasamudra,605175,Vittalapura,Chitrahalli Gate PS,14.25833910963766,76.42677881584078
533,Chitradurga,5505,Chitradurga,217058.0,Bommenahalli,605548,Vyasamallapura,Srirampura PS,14.204515490745644,76.43335596529205
533,Chitradurga,5507,Hosdurga,217181.0,Thandaga,605983,Yadagatta,Chitradurga CEN Crime PS,14.191575464911542,76.36434578248372
533,Chitradurga,5504,Challakere,272694.0,Kaluvehalli,605311,Yadalagatta,Chitradurga Extension PS,14.227610986399476,76.37878483810168
533,Chitradurga,5504,Challakere,217019.0,Devaramarikunte,605409,Yalagatta,Chitrahalli Gate PS,14.258415082851972,76.42673187715133
533,Chitradurga,5508,Hiriyur,217119.0,Yeraballi,606057,Yaraballi,Srirampura PS,14.210051602651452,76.43177427733819
533,Chitradurga,5508,Hiriyur,217111.0,Metikurke,606084,Yaradakatte,Chitradurga CEN Crime PS,14.196631186416164,76.36901392394013
533,Chitradurga,5507,Hosdurga,217181.0,Thandaga,605982,Yaraduguddasandi Kaval,Chitradurga Extension PS,14.228493385580045,76.3729658659261
533,Chitradurga,5508,Hiriyur,217107.0,Kunikere,606131,Yarekenagenahalli,Chitrahalli Gate PS,14.260116329457352,76.42607356981343
533,Chitradurga,5505,Chitradurga,217087.0,Yelagodu,605447,Yelagodu,Srirampura PS,14.205151352722948,76.43265821007614
533,Chitradurga,5508,Hiriyur,217088.0,Abbenahole,606098,Yelagondanahalli,Chitradurga CEN Crime PS,14.192875377127985,76.36412140799722
533,Chitradurga,5508,Hiriyur,217101.0,Imangala,606062,Yelakurnahalli,Chitradurga Extension PS,14.232067398409516,76.3780383634954
533,Chitradurga,5508,Hiriyur,217099.0,Hosayelanadu,606164,Yelanadu,Chitrahalli Gate PS,14.257134531425695,76.4200517194838
533,Chitradurga,5508,Hiriyur,217118.0,Yelladakere,606193,Yelladakere,Srirampura PS,14.21054545443352,76.43572804224179
533,Chitradurga,5505,Chitradurga,217075.0,Kolahal,605457,Yemmehatti,Chitradurga CEN Crime PS,14.193118764796793,76.3632617873437
533,Chitradurga,5508,Hiriyur,217100.0,Ikkanur,606123,Yennegere,Chitradurga Extension PS,14.233473999595569,76.37702160917087
533,Chitradurga,5508,Hiriyur,217103.0,K R Hally,606162,Yerachikkenahalli,Chitrahalli Gate PS,14.256059833610673,76.42292395251492
533,Chitradurga,5503,Molakalmuru,217194.0,Rayapura,605199,Yerajinnenahalli,Srirampura PS,14.205736232908817,76.43748792187967
533,Chitradurga,5503,Molakalmuru,217194.0,Rayapura,605214,Yerapothajogihalli,Chitradurga CEN Crime PS,14.19153830326087,76.36643266509739
533,Chitradurga,5505,Chitradurga,217068.0,Ingaladalu,605617,Yerehalli,Chitradurga Extension PS,14.232685052399983,76.37851834110415
533,Chitradurga,5503,Molakalmuru,217194.0,Rayapura,605205,Yerrenahalli,Chitrahalli Gate PS,14.26228095424804,76.424884
533,Chitradurga,5503,Molakalmuru,217188.0,J.B.Halli,605152,Yerrenahalli,Srirampura PS,14.209165389314158,76.43170004892687
534,Dakshina Kannada,7104,Kadaba,217361.0,Mardhala,617729,102 Nekkilady,Bantwala Traffic PS,12.916744646121897,74.8784255986203
534,Dakshina Kannada,7198,Mulki,,,938792,18 Manampadi,Bellare PS,12.943521552875374,74.88105247608627
534,Dakshina Kannada,7198,Mulki,,,938794,2 Bappanadu,Belthangadi PS,12.880790270690946,74.89514745613288
534,Dakshina Kannada,7198,Mulki,,,938795,3 Karnadu,Belthangadi Traffic PS,12.919233957259372,74.86435178207314
534,Dakshina Kannada,7198,Mulki,,,938796,4 Chitrapu,Buntwala Rural PS,12.934459032155011,74.88126951752723
534,Dakshina Kannada,5561,Mangaluru,,,938797,49 Suratkal,Buntwala Town PS,12.948539271758571,74.84134199249951
534,Dakshina Kannada,5561,Mangaluru,,,938798,50 Idya,DK CEN Crime PS,12.902600641662591,74.87300082418955
534,Dakshina Kannada,5561,Mangaluru,,,938799,50 Marakada,Dakshina Kannada Women PS,12.923045704731182,74.89629719921967
534,Dakshina Kannada,5561,Mangaluru,,,938800,51 Hosabettu,Dharmasthala PS,12.946547566029816,74.89462123648288
534,Dakshina Kannada,5561,Mangaluru,,,938801,52 Kulavi,Kadaba PS,12.882826762453778,74.88756998008878
534,Dakshina Kannada,5561,Mangaluru,,,938802,53 Baikampadi,Punjalkatte PS,12.938416199623374,74.86267166400953
534,Dakshina Kannada,5561,Mangaluru,,,938804,54 Panamburu,Puttur Rural PS,12.911779809330083,74.89159272823683
534,Dakshina Kannada,5561,Mangaluru,,,938805,55 Tanneerubavi,Puttur Town PS,12.918202401126136,74.8817740316589
534,Dakshina Kannada,5561,Mangaluru,,,938806,58 Panjimogaru,Puttur Traffic PS,12.888829110883536,74.85018266103384
534,Dakshina Kannada,5561,Mangaluru,,,938807,59 Kavuru,Subramanya PS,12.898080578832994,74.84825068846537
534,Dakshina Kannada,5561,Mangaluru,,,938808,61 Kunjattabailu,Sullia PS,12.894378512117,74.82104397220587
534,Dakshina Kannada,5561,Mangaluru,,,938755,74 Tiruvailu,Uppinangadi PS,12.945363235787944,74.8427679650452
534,Dakshina Kannada,5561,Mangaluru,,,938757,77 Pachchanadi,Venoor PS,12.901896461094465,74.87081603886189
534,Dakshina Kannada,5561,Mangaluru,,,938758,78 Kudupu,Vitla PS,12.927284489756493,74.85337171253965
534,Dakshina Kannada,5561,Mangaluru,,,938761,79 Padavu,Bantwala Traffic PS,12.917135295745501,74.87804697463973
534,Dakshina Kannada,5561,Mangaluru,,,938762,83 Bajal,Bellare PS,12.947069074555305,74.87673657747501
534,Dakshina Kannada,5561,Mangaluru,,,938764,85 Jappina Mogaru A,Belthangadi PS,12.88078562244905,74.89556151045736
534,Dakshina Kannada,5561,Mangaluru,,,938763,85 Jappina Mogaru B,Belthangadi Traffic PS,12.916037228226378,74.87023366092195
534,Dakshina Kannada,5561,Mangaluru,,,938766,86 Attavara,Buntwala Rural PS,12.928389639496915,74.87959858165172
534,Dakshina Kannada,5561,Mangaluru,,,938768,87 Kadri A,Buntwala Town PS,12.950472671024205,74.84094756989877
534,Dakshina Kannada,5561,Mangaluru,,,938767,87 Kadri B,DK CEN Crime PS,12.907085307167073,74.87266706703436
534,Dakshina Kannada,5561,Mangaluru,,,938770,89 Kodiyala A,Dakshina Kannada Women PS,12.924118419725726,74.8892751858856
534,Dakshina Kannada,5561,Mangaluru,,,938769,89 Kodiyala B,Dharmasthala PS,12.942890191925914,74.88851536636784
534,Dakshina Kannada,5561,Mangaluru,,,938772,90 Boluru A,Kadaba PS,12.882820642991794,74.885286587327
534,Dakshina Kannada,5561,Mangaluru,,,938771,90 Boluru B,Punjalkatte PS,12.9319409998398,74.86188536885011
534,Dakshina Kannada,5561,Mangaluru,,,938773,91 Kasaba Bajar,Puttur Rural PS,12.915242416884807,74.89696778583783
534,Dakshina Kannada,5561,Mangaluru,,,938774,92 Mangaluru Tota,Puttur Town PS,12.918501855711531,74.8782662422073
534,Dakshina Kannada,5561,Mangaluru,217300.0,Gurupura,617508,Addur (Ct),Puttur Traffic PS,12.889078996812762,74.85014954982049
534,Dakshina Kannada,5561,Mangaluru,217306.0,Kandavara,617484,Adyapady,Subramanya PS,12.901239855464116,74.8508391837729
534,Dakshina Kannada,5561,Mangaluru,217288.0,Adyar,617511,Adyar (Ct),Sullia PS,12.888861890892825,74.82499346454549
534,Dakshina Kannada,7198,Mulki,217289.0,Aikala,617441,Aikala,Uppinangadi PS,12.94833520059233,74.84145692685324
534,Dakshina Kannada,7104,Kadaba,217338.0,Aithuru,617730,Aithoor,Venoor PS,12.904694538401172,74.8726918489231
534,Dakshina Kannada,5565,Sulya,217374.0,Aivarnadu,617759,Aivarnadu,Vitla PS,12.93378066761608,74.85358097134063
534,Dakshina Kannada,5565,Sulya,217395.0,Panja,617777,Aivathoklu,Bantwala Traffic PS,12.92370071312876,74.87813242222003
534,Dakshina Kannada,5565,Sulya,217375.0,Ajjavara,617763,Ajjavara,Bellare PS,12.947902132947739,74.87903162970454
534,Dakshina Kannada,5562,Bantval,217205.0,Chennaithodi,617536,Ajjibettu,Belthangadi PS,12.88351091123015,74.8894194377346
534,Dakshina Kannada,7104,Kadaba,217339.0,Alankaru,617719,Alankaru,Belthangadi Traffic PS,12.914291843112432,74.86895394875775
534,Dakshina Kannada,7104,Kadaba,217349.0,Golithottu,617697,Alanthaya,Buntwala Rural PS,12.92894914667124,74.88147961725342
534,Dakshina Kannada,5561,Mangaluru,,,938779,Alape,Buntwala Town PS,12.952478807825452,74.83744717033088
534,Dakshina Kannada,5565,Sulya,217376.0,Aletti,617768,Aletty,DK CEN Crime PS,12.902898152199164,74.87329201812241
534,Dakshina Kannada,5562,Bantval,217198.0,Alike,617591,Alike,Dakshina Kannada Women PS,12.921352212274238,74.8918439808687
534,Dakshina Kannada,5565,Sulya,217377.0,Amara Mudnuru,617765,Amaramudnur,Dharmasthala PS,12.948286053172449,74.88987616487314
534,Dakshina Kannada,5565,Sulya,217377.0,Amara Mudnuru,617764,Amarapadnoor,Kadaba PS,12.87612004575196,74.885286
534,Dakshina Kannada,7197,Ullala,217290.0,Amblamogru,617495,Amblamogru,Punjalkatte PS,12.931439694534182,74.8651305213808
534,Dakshina Kannada,5562,Bantval,273277.0,Ammunje,617556,Ammunje,Puttur Rural PS,12.914156085692827,74.89784739728242
534,Dakshina Kannada,5562,Bantval,217199.0,Amtadi,617532,Amtady,Puttur Town PS,12.92232369079016,74.87684594912922
534,Dakshina Kannada,5562,Bantval,217206.0,Golthamajalu,617568,Amtoor,Puttur Traffic PS,12.889988206682357,74.85080792659346
534,Dakshina Kannada,5562,Bantval,217200.0,Anathadi,617578,Ananthadi,Subramanya PS,12.896772190114255,74.84956321488481
534,Dakshina Kannada,5563,Beltangadi,217246.0,Andinje,617621,Andinje,Sullia PS,12.890338243918563,74.82572148650377
534,Dakshina Kannada,5562,Bantval,273278.0,Arala,617530,Arala,Uppinangadi PS,12.950884321529822,74.84314483135087
534,Dakshina Kannada,5563,Beltangadi,217247.0,Arambodi,617616,Arambodi,Venoor PS,12.904513035625321,74.87340159831427
534,Dakshina Kannada,5565,Sulya,217378.0,Aranthodu,617770,Aranthodu,Vitla PS,12.930188059801806,74.85140418083928
534,Dakshina Kannada,5564,Puttur,217340.0,Ariyadka,617744,Ariyadka,Bantwala Traffic PS,12.923785038463002,74.87891862362062
534,Dakshina Kannada,5561,Mangaluru,217288.0,Adyar,617512,Arkula (Ct),Bellare PS,12.945152854382,74.88107338085214
534,Dakshina Kannada,5564,Puttur,217341.0,Aryapu,617732,Aryapu (Rural),Belthangadi PS,12.884984342539294,74.88984474488257
534,Dakshina Kannada,7198,Mulki,273289.0,Athikari Bettu,617425,Athikari Bettu,Belthangadi Traffic PS,12.914487505959729,74.86961384609617
534,Dakshina Kannada,7198,Mulki,217307.0,Kemral,617446,Attur,Buntwala Rural PS,12.928361725243883,74.88112699999999
534,Dakshina Kannada,5562,Bantval,217201.0,Badagabelluru,617554,Badaga Bellur,Buntwala Town PS,12.95254224757804,74.83955596141331
534,Dakshina Kannada,5562,Bantval,217202.0,Badakajekaru,617550,Badagakajekar,DK CEN Crime PS,12.908195399650275,74.86955654515168
534,Dakshina Kannada,5563,Beltangadi,217245.0,Aladangadi,617627,Badagakaranduru,Dakshina Kannada Women PS,12.921502490446205,74.89409312827253
534,Dakshina Kannada,5564,Puttur,217342.0,Badagannuru,617747,Badagannur,Dharmasthala PS,12.942061310032186,74.88867638454418
534,Dakshina Kannada,5561,Mangaluru,217299.0,Ganjimata,617505,Badagaulipady (Ct),Kadaba PS,12.87940001724072,74.8833015848506
534,Dakshina Kannada,5561,Mangaluru,273290.0,Badagayedapadavu,617487,Badagayedapadavu,Punjalkatte PS,12.937666800165092,74.86176554893885
534,Dakshina Kannada,5561,Mangaluru,217336.0,Yekkaru,617476,Badagayekkaru,Puttur Rural PS,12.915657411082401,74.89274132620395
534,Dakshina Kannada,7102,Moodubidire,217333.0,Tenkamijar,617454,Badagumijaru,Puttur Town PS,12.919270888538078,74.88229923132302
534,Dakshina Kannada,5563,Beltangadi,217255.0,Hosangady,617614,Badakodi,Puttur Traffic PS,12.891644933981429,74.85107493191505
534,Dakshina Kannada,5564,Puttur,217343.0,Bajathuru,617695,Bajathuru,Subramanya PS,12.895442880585904,74.85157158250345
534,Dakshina Kannada,5563,Beltangadi,217287.0,Venur,617630,Bajire,Sullia PS,12.89459801750741,74.82201169749547
534,Dakshina Kannada,5561,Mangaluru,,,617500,Bajpe (Ct),Uppinangadi PS,12.946460469861597,74.84185288560657
534,Dakshina Kannada,5561,Mangaluru,217292.0,Bala,617523,Bala (Og),Venoor PS,12.908783230580935,74.86929987669453
534,Dakshina Kannada,5565,Sulya,217384.0,Harihara Pallathadka,617789,Balagodu,Vitla PS,12.928669014961828,74.85850753729157
534,Dakshina Kannada,5563,Beltangadi,217249.0,Balanja,617633,Balenja,Bantwala Traffic PS,12.923049474549591,74.87627393269747
534,Dakshina Kannada,7197,Ullala,217203.0,Balepuni,617565,Balepuni,Bellare PS,12.945465557257844,74.88095334546445
534,Dakshina Kannada,5565,Sulya,217379.0,Balila,617755,Balila,Belthangadi PS,12.885566806376348,74.8925298519739
534,Dakshina Kannada,7198,Mulki,217293.0,Balkunje,617427,Balkunje,Belthangadi Traffic PS,12.914732894393586,74.86700997053721
534,Dakshina Kannada,7104,Kadaba,217360.0,Kutrupady,617710,Ballya,Buntwala Rural PS,12.928296746776551,74.8796666062201
534,Dakshina Kannada,5564,Puttur,217344.0,Balnadu,617731,Balnadu (Rural),Buntwala Town PS,12.946552496947824,74.84085559027123
534,Dakshina Kannada,7104,Kadaba,217380.0,Balpa,617782,Balpa,DK CEN Crime PS,12.901171430789352,74.86942309079501
534,Dakshina Kannada,5562,Bantval,217204.0,Balthila,617572,Balthila,Dakshina Kannada Women PS,12.924115272173852,74.89654278091443
534,Dakshina Kannada,5563,Beltangadi,217250.0,Bandaru,617672,Bandaru,Dharmasthala PS,12.941441050769376,74.89243456800003
534,Dakshina Kannada,5561,Mangaluru,,,938781,Bangrakuluru,Kadaba PS,12.88036202659127,74.89030801819926
534,Dakshina Kannada,5564,Puttur,217345.0,Bannuru,617689,Bannur (Rural),Punjalkatte PS,12.931447913499447,74.86519678283798
534,Dakshina Kannada,7104,Kadaba,217361.0,Mardhala,617715,Bantra,Puttur Rural PS,12.914388,74.8975947364654
534,Dakshina Kannada,5562,Bantval,,,938747,Bantvala Kasaba,Puttur Town PS,12.922083919551767,74.88325088188367
534,Dakshina Kannada,5562,Bantval,,,938748,Bantvalamuda,Puttur Traffic PS,12.886877871259331,74.85572717708696
534,Dakshina Kannada,5562,Bantval,273279.0,Barimaru,617573,Barimar,Subramanya PS,12.901245958605449,74.85430622469642
534,Dakshina Kannada,5563,Beltangadi,217251.0,Barya,617667,Barya,Sullia PS,12.891294822288698,74.81896355134353
534,Dakshina Kannada,5563,Beltangadi,217252.0,Belalu,617673,Belalu,Uppinangadi PS,12.945721462074074,74.84748771882053
534,Dakshina Kannada,7104,Kadaba,217346.0,Belanduru,617723,Belandoor,Venoor PS,12.904246407997212,74.86664076706013
534,Dakshina Kannada,7198,Mulki,217323.0,Padupanambur,617433,Bellairu,Vitla PS,12.927356785389868,74.85334334348357
534,Dakshina Kannada,5565,Sulya,217381.0,Bellare,617756,Bellare,Bantwala Traffic PS,12.922733534083347,74.88190608783617
534,Dakshina Kannada,5564,Puttur,217356.0,Kodimbady,617692,Bellipadi,Bellare PS,12.941511026379358,74.8808749658993
534,Dakshina Kannada,7197,Ullala,217294.0,Belma,617515,Belma (Ct),Belthangadi PS,12.881384534185578,74.89596149427157
534,Dakshina Kannada,5563,Beltangadi,,,938752,Beltangadi,Belthangadi Traffic PS,12.92030566558135,74.86533933441865
534,Dakshina Kannada,7102,Moodubidire,217295.0,Beluvai,617461,Beluvai,Buntwala Rural PS,12.931431851973898,74.87620619362364
534,Dakshina Kannada,5561,Mangaluru,,,938775,Bengre,Buntwala Town PS,12.946551145027982,74.83994113028461
534,Dakshina Kannada,5564,Puttur,217347.0,Bettampady,617743,Bettampady,DK CEN Crime PS,12.904382113378384,74.8670208648538
534,Dakshina Kannada,7104,Kadaba,217348.0,Bilinele,617714,Bilinele,Dakshina Kannada Women PS,12.922579174748641,74.89016513292333
534,Dakshina Kannada,5562,Bantval,217228.0,Perne,617581,Biliyur,Dharmasthala PS,12.947669676129832,74.89364046152842
534,Dakshina Kannada,5562,Bantval,273280.0,Bolantthuru,617576,Bolanthuru,Kadaba PS,12.878779062313244,74.89028253673212
534,Dakshina Kannada,7197,Ullala,217296.0,Boliyaru,617497,Boliyar,Punjalkatte PS,12.93431129569087,74.8668782739041
