cctv_id,cctv_name,district_id,district,taluk_id,taluk,gp_id,gram_panchayat,village_id,village,latitude,longitude,location_type,coverage_radius_meters,status,nearest_police_station
CCTV00463_1,Doddapete PS - Railway Station CCTV,547,Shivamogga,5517,Shikarpur,219977.0,Thalagunda,607717,Mayasettikoppa,13.927633151759661,75.57025546642473,Railway Station,150,Active,Doddapete PS
CCTV00463_2,Doddapete PS - Railway Station CCTV,547,Shivamogga,5518,Hosanagara,219902.0,Yaduru,608044,Kavari,13.934901936073292,75.56190658119323,Railway Station,100,Active,Doddapete PS
CCTV00463_3,Doddapete PS - Government Hospital CCTV,547,Shivamogga,5518,Hosanagara,219898.0,Reppanpete,607950,Baruve,13.927582521378422,75.56519901532678,Government Hospital,200,Active,Doddapete PS
CCTV00463_4,Doddapete PS - Government Hospital CCTV,547,Shivamogga,5515,Sagar,219910.0,Bhimaneri,607191,Sangala,13.932933008635178,75.56552072859772,Government Hospital,100,Active,Doddapete PS
CCTV00464_1,Holehonnur PS - Government Office CCTV,547,Shivamogga,5521,Bhadravati,219847.0,Dodderi,608606,Dodderi,13.992331299590633,75.68435590562358,Government Office,100,Active,Holehonnur PS
CCTV00464_2,Holehonnur PS - Railway Station CCTV,547,Shivamogga,5516,Sorab,220023.0,Chandragutti,607531,Andavalli,13.993343284523283,75.68209840882606,Railway Station,150,Active,Holehonnur PS
CCTV00464_3,Holehonnur PS - Railway Station CCTV,547,Shivamogga,5516,Sorab,220053.0,Tavanandi,607549,Kuduregani,13.991546519474733,75.6807704340053,Railway Station,150,Active,Holehonnur PS
CCTV00464_4,Holehonnur PS - Government Office CCTV,547,Shivamogga,5516,Sorab,220030.0,Harishi,607507,Kuntagalale,13.992109399504898,75.6878589066352,Government Office,100,Maintenance,Holehonnur PS
CCTV00465_1,Hosamane PS - Traffic Junction CCTV,547,Shivamogga,5517,Shikarpur,272948.0,Hothana Katte,607779,Hothanakatte,13.854082576870745,75.70243500079314,Traffic Junction,200,Active,Hosamane PS
CCTV00465_2,Hosamane PS - Bank CCTV,547,Shivamogga,5520,Shivamogga,219995.0,Hosahalli,925131,Mullukere,13.847810484703382,75.70193661644093,Bank,100,Active,Hosamane PS
CCTV00465_3,Hosamane PS - Market CCTV,547,Shivamogga,5519,Tirthahalli,220079.0,Kudumallige,608207,Odalamane,13.852714446977224,75.70483384135923,Market,100,Active,Hosamane PS
CCTV00465_4,Hosamane PS - Bank CCTV,547,Shivamogga,5521,Bhadravati,219845.0,Bilaki,608616,Padmenahalli,13.856198388966083,75.69990076164798,Bank,150,Active,Hosamane PS
CCTV00465_5,Hosamane PS - Government Office CCTV,547,Shivamogga,5515,Sagar,219926.0,Nadakalasi,607203,Marasa,13.855853187480646,75.70761573060638,Government Office,150,Active,Hosamane PS
CCTV00465_6,Hosamane PS - College CCTV,547,Shivamogga,5515,Sagar,219929.0,Shiravanthe,607173,Sunkadevarakoppa,13.851381490787942,75.70413932551202,College,200,Active,Hosamane PS
CCTV00466_1,Hosanagara PS - ATM CCTV,547,Shivamogga,5521,Bhadravati,,,938581,Siddapura,13.919647251322697,75.06734738941114,ATM,150,Active,Hosanagara PS
CCTV00466_2,Hosanagara PS - Bank CCTV,547,Shivamogga,5515,Sagar,219908.0,Baruru,607224,Mullakere,13.914685707837954,75.0624276574183,Bank,200,Active,Hosanagara PS
CCTV00466_3,Hosanagara PS - Railway Station CCTV,547,Shivamogga,5518,Hosanagara,219889.0,Koduru,607930,K.Kunnur,13.914034958736398,75.06856848739368,Railway Station,150,Active,Hosanagara PS
CCTV00466_4,Hosanagara PS - College CCTV,547,Shivamogga,5519,Tirthahalli,220091.0,Shedgaru,608257,Thumbramane,13.919655341879874,75.06948735682259,College,150,Active,Hosanagara PS
CCTV00466_5,Hosanagara PS - ATM CCTV,547,Shivamogga,5517,Shikarpur,219964.0,Kittadahalli,607794,Kavaspura,13.910816877242159,75.06216261205459,ATM,200,Active,Hosanagara PS
CCTV00467_1,Jayanagara PS - Bus Stand CCTV,547,Shivamogga,5517,Shikarpur,,,607728,Belavanthanakoppa,13.933979061146271,75.57285677167548,Bus Stand,200,Active,Jayanagara PS
CCTV00467_2,Jayanagara PS - Bus Stand CCTV,547,Shivamogga,5516,Sorab,220047.0,Shakunavalli,607386,Shakunavalli,13.941554472984382,75.57087565922409,Bus Stand,200,Active,Jayanagara PS
CCTV00467_3,Jayanagara PS - Government Office CCTV,547,Shivamogga,5515,Sagar,219935.0,Ulluru,607210,Nadamanchale,13.937907211402022,75.5750812491338,Government Office,150,Active,Jayanagara PS
CCTV00467_4,Jayanagara PS - Railway Station CCTV,547,Shivamogga,5521,Bhadravati,219865.0,Nimbegondi,608520,Arisinaghatta,13.933849044204026,75.57489918975004,Railway Station,100,Active,Jayanagara PS
CCTV00468_1,Jog PS - Bus Stand CCTV,547,Shivamogga,5517,Shikarpur,219956.0,Herejamburu,607744,Kuskuru,14.206339625566715,74.81069817189062,Bus Stand,150,Active,Jog PS
CCTV00468_2,Jog PS - Railway Station CCTV,547,Shivamogga,5516,Sorab,220034.0,Hurali,607412,Kodihalli,14.20659129224622,74.81740457990419,Railway Station,100,Active,Jog PS
CCTV00468_3,Jog PS - Bus Stand CCTV,547,Shivamogga,5520,Shivamogga,219998.0,Konagavalli,608352,Valakeshava Pura,14.204882208387305,74.815734962925,Bus Stand,150,Active,Jog PS
CCTV00468_4,Jog PS - Traffic Junction CCTV,547,Shivamogga,5515,Sagar,219910.0,Bhimaneri,607189,Shiravala,14.210662378065818,74.81757855754888,Traffic Junction,200,Active,Jog PS
CCTV00469_1,Kargal PS - Market CCTV,547,Shivamogga,5520,Shivamogga,219988.0,Gajanuru,608477,Gajanuru,14.189860140660581,74.81627864471395,Market,100,Active,Kargal PS
CCTV00469_2,Kargal PS - ATM CCTV,547,Shivamogga,5517,Shikarpur,219944.0,Belagavi,607716,Belagavi,14.189155719687118,74.81040381549454,ATM,200,Maintenance,Kargal PS
CCTV00469_3,Kargal PS - Government Hospital CCTV,547,Shivamogga,5521,Bhadravati,219841.0,Aralikoppa,608657,Aralikoppa,14.187751485251491,74.81544739403257,Government Hospital,100,Maintenance,Kargal PS
CCTV00470_1,Kote PS - Railway Station CCTV,547,Shivamogga,5517,Shikarpur,219979.0,Thogarsi,607703,Thogarsi,13.933476160771953,75.57920352467974,Railway Station,100,Active,Kote PS
CCTV00470_2,Kote PS - Bank CCTV,547,Shivamogga,5517,Shikarpur,219942.0,Baganakatte,607792,Baganakatte,13.928774475440541,75.58306757299358,Bank,100,Active,Kote PS
CCTV00470_3,Kote PS - Traffic Junction CCTV,547,Shivamogga,5516,Sorab,220043.0,Mutuguppe,607538,Goggehalli,13.933729017379122,75.57851947445448,Traffic Junction,150,Active,Kote PS
CCTV00470_4,Kote PS - ATM CCTV,547,Shivamogga,5516,Sorab,220056.0,Ennekoppa,607432,Hunsavalli,13.928600208385067,75.58727851813428,ATM,100,Active,Kote PS
CCTV00471_1,Kumsi PS - Bank CCTV,547,Shivamogga,5516,Sorab,272956.0,Duguru,607631,Brahmanavadadodderi,14.056432413317143,75.3882395685284,Bank,200,Active,Kumsi PS
CCTV00471_2,Kumsi PS - Railway Station CCTV,547,Shivamogga,5518,Hosanagara,219889.0,Koduru,607984,Yalagallu,14.058402472385067,75.3876449102792,Railway Station,100,Active,Kumsi PS
CCTV00471_3,Kumsi PS - ATM CCTV,547,Shivamogga,5518,Hosanagara,219885.0,Humcha,607996,Nagarahalli,14.058964605033982,75.3862979815741,ATM,100,Active,Kumsi PS
CCTV00472_1,Malur PS - ATM CCTV,547,Shivamogga,5515,Sagar,219929.0,Shiravanthe,607179,Baradavalli,13.005939845375213,77.93838188297104,ATM,150,Active,Malur PS
CCTV00472_2,Malur PS - Traffic Junction CCTV,547,Shivamogga,5520,Shivamogga,219995.0,Hosahalli,925131,Mullukere,12.999045459290091,77.93745430325001,Traffic Junction,100,Active,Malur PS
CCTV00472_3,Malur PS - ATM CCTV,547,Shivamogga,5517,Shikarpur,219955.0,Harogoppa,607837,Suthakande,13.001482478758765,77.93396565391522,ATM,200,Active,Malur PS
CCTV00472_4,Malur PS - Government Hospital CCTV,547,Shivamogga,5519,Tirthahalli,220091.0,Shedgaru,608252,Hasandur,13.002171034860751,77.93399681290143,Government Hospital,200,Active,Malur PS
CCTV00472_5,Malur PS - Bus Stand CCTV,547,Shivamogga,5516,Sorab,220049.0,Talagaddi,607391,Telagadde,13.00703656985987,77.94002701147615,Bus Stand,150,Maintenance,Malur PS
CCTV00472_6,Malur PS - Government Hospital CCTV,547,Shivamogga,5516,Sorab,220035.0,Induvalli,607665,Brahamanavadainduvalli,13.005005539171387,77.93904841061138,Government Hospital,150,Maintenance,Malur PS
CCTV00473_1,Nagara PS - College CCTV,547,Shivamogga,5517,Shikarpur,272948.0,Hothana Katte,607779,Hothanakatte,13.818084097549166,75.02675677596378,College,100,Maintenance,Nagara PS
CCTV00473_2,Nagara PS - Railway Station CCTV,547,Shivamogga,5517,Shikarpur,219939.0,Amatekoppa,607764,Shettihalli,13.818912946856045,75.03277255214614,Railway Station,200,Active,Nagara PS
CCTV00473_3,Nagara PS - Government Hospital CCTV,547,Shivamogga,5520,Shivamogga,,,938635,Shrigandhakavalu,13.82040754366784,75.02959137978918,Government Hospital,100,Active,Nagara PS
CCTV00474_1,Paper Town PS - School CCTV,547,Shivamogga,5515,Sagar,219912.0,Gowthamapura,607283,Gowthampura,13.825880514047356,75.70313216786239,School,100,Maintenance,Paper Town PS
CCTV00474_2,Paper Town PS - Railway Station CCTV,547,Shivamogga,5518,Hosanagara,219891.0,Maruthipura,607902,Hosakesare,13.817500173454954,75.70093134694645,Railway Station,200,Active,Paper Town PS
CCTV00474_3,Paper Town PS - ATM CCTV,547,Shivamogga,5516,Sorab,220018.0,Agasanahalli,607405,Muguru,13.818218540695552,75.70651110370483,ATM,150,Maintenance,Paper Town PS
CCTV00474_4,Paper Town PS - College CCTV,547,Shivamogga,5516,Sorab,220022.0,Bilavalni,607585,Gerukoppa,13.822214405239798,75.70366084191393,College,100,Active,Paper Town PS
CCTV00474_5,Paper Town PS - ATM CCTV,547,Shivamogga,5521,Bhadravati,,,939734,Bommanakatte(Holehonnuru),13.825218620766949,75.70625838441262,ATM,100,Active,Paper Town PS
CCTV00475_1,Ripponpet PS - Government Hospital CCTV,547,Shivamogga,5515,Sagar,219935.0,Ulluru,607216,Hakkarekoppa,13.992458785646024,75.26388614455935,Government Hospital,100,Active,Ripponpet PS
CCTV00475_2,Ripponpet PS - Market CCTV,547,Shivamogga,5518,Hosanagara,219890.0,M.Guddekoppa,607880,Kalur,13.993122976527966,75.26346568232522,Market,200,Active,Ripponpet PS
CCTV00475_3,Ripponpet PS - School CCTV,547,Shivamogga,5515,Sagar,219926.0,Nadakalasi,607203,Marasa,13.994443857026605,75.26012613068963,School,200,Active,Ripponpet PS
CCTV00475_4,Ripponpet PS - Railway Station CCTV,547,Shivamogga,5515,Sagar,219913.0,Heggodu,607238,Mavinasara,13.988843085430299,75.259282700438,Railway Station,150,Active,Ripponpet PS
CCTV00475_5,Ripponpet PS - Government Office CCTV,547,Shivamogga,5515,Sagar,219936.0,Yadajigalemane,607313,Nadavaddalli,13.99471826794609,75.25734456948003,Government Office,200,Maintenance,Ripponpet PS
CCTV00476_1,Sagar Rural PS - Bank CCTV,547,Shivamogga,5520,Shivamogga,219997.0,Kommanalu,608422,Boodi Gere,14.163942380882059,75.03401593209767,Bank,200,Active,Sagar Rural PS
CCTV00476_2,Sagar Rural PS - Bank CCTV,547,Shivamogga,5519,Tirthahalli,220062.0,Bejjavalli,608231,Halumahishi,14.167628513169454,75.0321984700297,Bank,150,Active,Sagar Rural PS
CCTV00476_3,Sagar Rural PS - Traffic Junction CCTV,547,Shivamogga,5521,Bhadravati,219855.0,Kallahalli,608636,Kallahalli,14.163264362827334,75.03276713454683,Traffic Junction,200,Active,Sagar Rural PS
CCTV00476_4,Sagar Rural PS - Traffic Junction CCTV,547,Shivamogga,5519,Tirthahalli,220069.0,Hanagere,608113,Karakuchi,14.17076455237245,75.03290611358229,Traffic Junction,100,Active,Sagar Rural PS
CCTV00477_1,Sagar Town PS - Traffic Junction CCTV,547,Shivamogga,5520,Shivamogga,220011.0,Ramanagara,608344,Kondajji,14.169720087946754,75.02478472885188,Traffic Junction,150,Active,Sagar Town PS
CCTV00477_2,Sagar Town PS - Government Office CCTV,547,Shivamogga,5515,Sagar,219915.0,Hirebilagunji,607220,Naragodu,14.164577434611457,75.0236085845166,Government Office,200,Active,Sagar Town PS
CCTV00477_3,Sagar Town PS - Bank CCTV,547,Shivamogga,5515,Sagar,219921.0,Koluru,607308,Hebbase,14.166104986404426,75.01943913874399,Bank,100,Active,Sagar Town PS
CCTV00477_4,Sagar Town PS - Bank CCTV,547,Shivamogga,5515,Sagar,219917.0,Kalmane,607197,Kambalikoppa,14.16835098103855,75.02026232764757,Bank,150,Active,Sagar Town PS
CCTV00478_1,Shikaripura Rural PS - Bank CCTV,547,Shivamogga,5517,Shikarpur,219938.0,Inam Agraharamuchadi,607676,Sarkari Agrahara Muchadi,14.274617648030803,75.35100210874357,Bank,150,Maintenance,Shikaripura Rural PS
CCTV00478_2,Shikaripura Rural PS - ATM CCTV,547,Shivamogga,5519,Tirthahalli,220065.0,Demlapura,608110,Yogimalali,14.271533044971445,75.34563085824809,ATM,150,Maintenance,Shikaripura Rural PS
CCTV00478_3,Shikaripura Rural PS - Government Office CCTV,547,Shivamogga,5519,Tirthahalli,220068.0,Hadigallu,608067,Mandaka,14.271413725616515,75.35321734203372,Government Office,200,Maintenance,Shikaripura Rural PS
CCTV00478_4,Shikaripura Rural PS - College CCTV,547,Shivamogga,5521,Bhadravati,219855.0,Kallahalli,608638,Veerapura,14.276619689944567,75.35325538955468,College,150,Maintenance,Shikaripura Rural PS
CCTV00478_5,Shikaripura Rural PS - Traffic Junction CCTV,547,Shivamogga,5520,Shivamogga,219984.0,B.Beeranahalli,608456,Belagalu,14.269311752999085,75.35158282492598,Traffic Junction,200,Maintenance,Shikaripura Rural PS
CCTV00478_6,Shikaripura Rural PS - Government Hospital CCTV,547,Shivamogga,5518,Hosanagara,219878.0,Baluru,607937,Balur,14.277908210690756,75.34985379783525,Government Hospital,200,Active,Shikaripura Rural PS
CCTV00479_1,Shikaripura Town PS - Railway Station CCTV,547,Shivamogga,5519,Tirthahalli,220078.0,Konanduru,608081,Kolige,14.255988573368738,75.36180752709353,Railway Station,150,Active,Shikaripura Town PS
CCTV00479_2,Shikaripura Town PS - School CCTV,547,Shivamogga,5521,Bhadravati,219856.0,Kambadalu Hosuru,608641,Hunasekatte,14.256666515667312,75.36003513765131,School,150,Active,Shikaripura Town PS
CCTV00479_3,Shikaripura Town PS - Railway Station CCTV,547,Shivamogga,5519,Tirthahalli,220070.0,Harogulige,608244,Andagere,14.263443298081999,75.35625667739664,Railway Station,100,Maintenance,Shikaripura Town PS
CCTV00479_4,Shikaripura Town PS - Bank CCTV,547,Shivamogga,5519,Tirthahalli,220062.0,Bejjavalli,608232,Mahishi,14.259444992594359,75.35942415016893,Bank,200,Active,Shikaripura Town PS
CCTV00479_5,Shikaripura Town PS - College CCTV,547,Shivamogga,5515,Sagar,219932.0,Talavata,607152,Honnemaradu,14.258641429743726,75.360507734587,College,100,Active,Shikaripura Town PS
CCTV00480_1,Shimoga East Traffic PS - School CCTV,547,Shivamogga,5516,Sorab,220023.0,Chandragutti,607529,Thoragondanakoppa,13.921244715787104,75.59329524727902,School,200,Active,Shimoga East Traffic PS
CCTV00480_2,Shimoga East Traffic PS - Market CCTV,547,Shivamogga,5519,Tirthahalli,220063.0,Bandya,608151,Hosabeedu,13.921583301656455,75.59626068305123,Market,150,Active,Shimoga East Traffic PS
CCTV00480_3,Shimoga East Traffic PS - Railway Station CCTV,547,Shivamogga,5518,Hosanagara,219884.0,Hosuru(Sampekatte),608016,Magodu,13.923908390411892,75.5896752029006,Railway Station,100,Active,Shimoga East Traffic PS
CCTV00480_4,Shimoga East Traffic PS - Bus Stand CCTV,547,Shivamogga,5516,Sorab,220054.0,Udri,607491,Guddekoppa,13.917515205745513,75.59255868344329,Bus Stand,200,Active,Shimoga East Traffic PS
CCTV00480_5,Shimoga East Traffic PS - Government Hospital CCTV,547,Shivamogga,5515,Sagar,219912.0,Gowthamapura,607290,Kannur Inam,13.917158393674978,75.58904799427627,Government Hospital,100,Active,Shimoga East Traffic PS
CCTV00480_6,Shimoga East Traffic PS - Railway Station CCTV,547,Shivamogga,5516,Sorab,220049.0,Talagaddi,607391,Telagadde,13.923725294823143,75.5942678397858,Railway Station,150,Active,Shimoga East Traffic PS
CCTV00481_1,Shimoga Rural PS - Bank CCTV,547,Shivamogga,5516,Sorab,220054.0,Udri,607575,Udri,13.927582025731967,75.56910041361797,Bank,200,Active,Shimoga Rural PS
CCTV00481_2,Shimoga Rural PS - Government Hospital CCTV,547,Shivamogga,5519,Tirthahalli,220066.0,Devangi,608262,Vatagaru,13.932106948861533,75.56069324719364,Government Hospital,150,Active,Shimoga Rural PS
CCTV00481_3,Shimoga Rural PS - Market CCTV,547,Shivamogga,5521,Bhadravati,,,938579,Doddagoppenahalli,13.93450144993561,75.56612565004768,Market,100,Active,Shimoga Rural PS
CCTV00481_4,Shimoga Rural PS - ATM CCTV,547,Shivamogga,5515,Sagar,219912.0,Gowthamapura,607282,Gowja Swasthi,13.9336142874599,75.56542653841046,ATM,200,Active,Shimoga Rural PS
CCTV00481_5,Shimoga Rural PS - Bank CCTV,547,Shivamogga,5517,Shikarpur,219948.0,Churchugundi,607832,Churchugundi,13.9289326833618,75.56840354835566,Bank,200,Active,Shimoga Rural PS
CCTV00481_6,Shimoga Rural PS - Government Hospital CCTV,547,Shivamogga,5518,Hosanagara,219894.0,Mumbaru,607981,Hiriyogi,13.933172318768888,75.56648552621571,Government Hospital,150,Maintenance,Shimoga Rural PS
CCTV00482_1,Shimoga Traffic PS - Bank CCTV,547,Shivamogga,5519,Tirthahalli,220091.0,Shedgaru,608250,Angalagodige,13.927004467764057,75.56785479218983,Bank,150,Active,Shimoga Traffic PS
CCTV00482_2,Shimoga Traffic PS - Government Office CCTV,547,Shivamogga,5518,Hosanagara,219881.0,Harathalu,607924,Shunti Koppa,13.931261501338899,75.57072114312281,Government Office,150,Active,Shimoga Traffic PS
CCTV00482_3,Shimoga Traffic PS - Market CCTV,547,Shivamogga,5519,Tirthahalli,220068.0,Hadigallu,608073,Hadigallu,13.925899250146768,75.56792312400609,Market,100,Active,Shimoga Traffic PS
CCTV00482_4,Shimoga Traffic PS - ATM CCTV,547,Shivamogga,5516,Sorab,220036.0,Jade,607399,Jademadapura,13.932381184868747,75.56288443440724,ATM,150,Active,Shimoga Traffic PS
CCTV00482_5,Shimoga Traffic PS - Market CCTV,547,Shivamogga,5516,Sorab,220052.0,Tatturu,607441,Nellikoppa,13.934074306234754,75.5638067927471,Market,100,Active,Shimoga Traffic PS
CCTV00483_1,Shiralakuppa PS - College CCTV,547,Shivamogga,5516,Sorab,220033.0,Hosabale,607604,Hosabale,14.379841333249331,75.25057657684307,College,150,Active,Shiralakuppa PS
CCTV00483_2,Shiralakuppa PS - School CCTV,547,Shivamogga,5515,Sagar,219914.0,Herenelluru,607170,Shuntikoppa,14.376956653765843,75.25241195437115,School,150,Active,Shiralakuppa PS
CCTV00483_3,Shiralakuppa PS - Government Hospital CCTV,547,Shivamogga,5518,Hosanagara,219896.0,Nitturu,607860,Horoyathige,14.386263952848164,75.25373459077456,Government Hospital,200,Active,Shiralakuppa PS
CCTV00484_1,Shivamogga CEN Crime PS - Railway Station CCTV,547,Shivamogga,5516,Sorab,220022.0,Bilavalni,607590,Kolgunisi,13.929563468661755,75.56537256362442,Railway Station,200,Maintenance,Shivamogga CEN Crime PS
CCTV00484_2,Shivamogga CEN Crime PS - ATM CCTV,547,Shivamogga,5516,Sorab,220055.0,Ulavi,607654,Kanahalli,13.93641263617555,75.55967577979155,ATM,150,Active,Shivamogga CEN Crime PS
CCTV00484_3,Shivamogga CEN Crime PS - Government Hospital CCTV,547,Shivamogga,5520,Shivamogga,219997.0,Kommanalu,608422,Boodi Gere,13.928466223480843,75.56762495285057,Government Hospital,100,Active,Shivamogga CEN Crime PS
CCTV00485_1,Soraba PS - Bus Stand CCTV,547,Shivamogga,5516,Sorab,220022.0,Bilavalni,607586,Boppagondanakoppa,14.384288752673589,75.09667319491838,Bus Stand,200,Active,Soraba PS
CCTV00485_2,Soraba PS - ATM CCTV,547,Shivamogga,5516,Sorab,220021.0,Bennur,607503,Kamaruru,14.381795038715145,75.1023287913638,ATM,150,Maintenance,Soraba PS
CCTV00485_3,Soraba PS - Bank CCTV,547,Shivamogga,5520,Shivamogga,219982.0,Agasavalli,608411,Agasavalli,14.378798181005568,75.10107819620819,Bank,200,Active,Soraba PS
CCTV00486_1,Thirthahalli PS - Bus Stand CCTV,547,Shivamogga,5518,Hosanagara,219886.0,Jeni,607864,Halethota,13.701810694089605,75.24894282914848,Bus Stand,200,Active,Thirthahalli PS
CCTV00486_2,Thirthahalli PS - Railway Station CCTV,547,Shivamogga,5519,Tirthahalli,220076.0,Hunchadakatte,608056,Kesare,13.698135737873375,75.24124129165396,Railway Station,100,Active,Thirthahalli PS
CCTV00486_3,Thirthahalli PS - Bus Stand CCTV,547,Shivamogga,5520,Shivamogga,219985.0,Balekoppa,608316,Somashetti Koppa,13.695801377163924,75.24673730735988,Bus Stand,100,Active,Thirthahalli PS
CCTV00486_4,Thirthahalli PS - Government Hospital CCTV,547,Shivamogga,5515,Sagar,219933.0,Tumari,607356,Araballi,13.693479105570725,75.24355474558284,Government Hospital,100,Active,Thirthahalli PS
CCTV00486_5,Thirthahalli PS - Government Office CCTV,547,Shivamogga,5515,Sagar,219917.0,Kalmane,607329,Neerakodu,13.693417592684973,75.25068111871903,Government Office,150,Active,Thirthahalli PS
CCTV00487_1,Tunga Nagar PS - School CCTV,547,Shivamogga,5515,Sagar,219935.0,Ulluru,607209,Brahmanamanchale,13.92188649772597,75.55749961054822,School,200,Active,Tunga Nagar PS
CCTV00487_2,Tunga Nagar PS - School CCTV,547,Shivamogga,5519,Tirthahalli,220072.0,Heggodu,608221,Herabailu,13.924718763394242,75.55552531814656,School,150,Active,Tunga Nagar PS
CCTV00487_3,Tunga Nagar PS - Government Office CCTV,547,Shivamogga,5515,Sagar,219921.0,Koluru,607308,Hebbase,13.926039884796033,75.55710635004525,Government Office,200,Maintenance,Tunga Nagar PS
CCTV00487_4,Tunga Nagar PS - College CCTV,547,Shivamogga,5515,Sagar,219928.0,Sannashanubhog,607362,Shankanna Shanubhog,13.924229765231242,75.55769183628624,College,100,Active,Tunga Nagar PS
CCTV00488_1,Vinobanagara PS - ATM CCTV,547,Shivamogga,5516,Sorab,220026.0,Gendla,607468,Gendla,13.947354708688124,75.56440574562352,ATM,200,Maintenance,Vinobanagara PS
CCTV00488_2,Vinobanagara PS - Government Hospital CCTV,547,Shivamogga,5521,Bhadravati,219847.0,Dodderi,608571,Belligere,13.947050566038858,75.56458810985659,Government Hospital,150,Active,Vinobanagara PS
CCTV00488_3,Vinobanagara PS - Bank CCTV,547,Shivamogga,5516,Sorab,220029.0,Hanchi,607437,Kuniteppa,13.952737013838632,75.55688613537842,Bank,200,Active,Vinobanagara PS
CCTV00489_1,Amruthur PS - Bus Stand CCTV,548,Tumakuru,5537,Tumakuru,220377.0,Maidala,611382,Kondanayakanahalli,12.914708598465726,76.93566047327458,Bus Stand,100,Active,Amruthur PS
CCTV00489_2,Amruthur PS - School CCTV,548,Tumakuru,5537,Tumakuru,220389.0,Thimmarajanahalli,611327,Vasanthanarasapura,12.915128036827372,76.93440957387384,School,150,Maintenance,Amruthur PS
CCTV00489_3,Amruthur PS - Railway Station CCTV,548,Tumakuru,5536,Koratagere,272807.0,Pathaganahalli,611186,Vengalammanahalli,12.917544779184178,76.93486480084098,Railway Station,200,Maintenance,Amruthur PS
CCTV00489_4,Amruthur PS - Bus Stand CCTV,548,Tumakuru,5534,Pavagada,220285.0,Venkatapura,610660,Neralekunte,12.916515127854025,76.93643098786288,Bus Stand,200,Active,Amruthur PS
CCTV00489_5,Amruthur PS - Bank CCTV,548,Tumakuru,5540,Turuvekere,220416.0,Vadavanaghata,612375,Neralakatte,12.912029615794252,76.93131157188077,Bank,150,Maintenance,Amruthur PS
CCTV00490_1,Arasikere PS - Bank CCTV,548,Tumakuru,5540,Turuvekere,220397.0,Dandinashivara,612275,Siddapura,14.672697376510005,76.0720629353438,Bank,200,Active,Arasikere PS
CCTV00490_2,Arasikere PS - Market CCTV,548,Tumakuru,5537,Tumakuru,220375.0,Kestur,611306,Basappanapalya,14.665889250846023,76.0765455332249,Market,200,Active,Arasikere PS
CCTV00490_3,Arasikere PS - Bus Stand CCTV,548,Tumakuru,5537,Tumakuru,220360.0,Doddanaravangala,611286,Doddanaravangala Amanikere,14.675230063876423,76.07097679434952,Bus Stand,200,Active,Arasikere PS
CCTV00490_4,Arasikere PS - Government Office CCTV,548,Tumakuru,5535,Madhugiri,220247.0,Nerelekere,610715,Gaddethimmanahalli,14.665829086866992,76.0717538647093,Government Office,150,Active,Arasikere PS
CCTV00490_5,Arasikere PS - Market CCTV,548,Tumakuru,5538,Gubbi,220150.0,Mukanahalli Patana,611819,Bilekal Palya,14.66956629883107,76.07876735617722,Market,100,Maintenance,Arasikere PS
CCTV00490_6,Arasikere PS - School CCTV,548,Tumakuru,5533,Sira,272823.0,Bandakunte,610345,Kaggaladu,14.673502620615698,76.07558901608195,School,150,Maintenance,Arasikere PS
CCTV00491_1,Badavanahalli PS - Market CCTV,548,Tumakuru,5538,Gubbi,220140.0,Irakasandra,611714,Nandihalli C.,13.675134248699253,77.06376603310616,Market,150,Maintenance,Badavanahalli PS
CCTV00491_2,Badavanahalli PS - Market CCTV,548,Tumakuru,5532,Chiknayakanhalli,220107.0,Honnebagi,610206,Bagayathu,13.673666913730422,77.06738207776004,Market,100,Active,Badavanahalli PS
CCTV00491_3,Badavanahalli PS - College CCTV,548,Tumakuru,5538,Gubbi,220130.0,Chandrashekarapura,611942,Amanikere,13.67235199157159,77.06243461258845,College,100,Active,Badavanahalli PS
CCTV00491_4,Badavanahalli PS - School CCTV,548,Tumakuru,5533,Sira,220295.0,Dodda Agrahara,610441,Malanahalli,13.671343432829824,77.06723176386711,School,200,Active,Badavanahalli PS
CCTV00491_5,Badavanahalli PS - ATM CCTV,548,Tumakuru,5537,Tumakuru,,,938661,Maraluru,13.679786139136144,77.06452319579468,ATM,100,Active,Badavanahalli PS
CCTV00492_1,Bellavi PS - ATM CCTV,548,Tumakuru,5533,Sira,220302.0,Hosur,610328,Katanahalli,13.590791492469037,77.00095030554571,ATM,150,Active,Bellavi PS
CCTV00492_2,Bellavi PS - Traffic Junction CCTV,548,Tumakuru,5538,Gubbi,220144.0,Koppa,611886,Koppa,13.594465485058597,77.00003409103391,Traffic Junction,200,Active,Bellavi PS
CCTV00492_3,Bellavi PS - ATM CCTV,548,Tumakuru,5537,Tumakuru,220387.0,Sorekunte,611241,Mallenahalli,13.595130028387194,77.0042898867507,ATM,150,Maintenance,Bellavi PS
CCTV00493_1,Chandrashekarpura PS - College CCTV,548,Tumakuru,5533,Sira,220308.0,Lakshmisagara,610358,Cheelanahalli,13.26584676521361,76.54206857494151,College,200,Active,Chandrashekarpura PS
CCTV00493_2,Chandrashekarpura PS - Market CCTV,548,Tumakuru,5541,Kunigal,220198.0,Kodigehalli,612645,Holalagunda,13.263852122421497,76.54490781448182,Market,100,Active,Chandrashekarpura PS
