village_id,village_name,taluk_id,taluk_name,district_id,district_name,gp_id,gp_name
616696,Malenahalli,5558,Arkalgud,539,Hassan,218226.0,Handrangi
616678,Mallappanahalli,5558,Arkalgud,539,Hassan,218222.0,Dodda Bemmathi
616658,Mallapura,5558,Arkalgud,539,Hassan,218240.0,Santhemarur
616762,Mallapura,5558,Arkalgud,539,Hassan,272840.0,Hanyalu
616744,Mallarajapatna,5558,Arkalgud,539,Hassan,218232.0,Kattepura
616558,Mallenahalli,5558,Arkalgud,539,Hassan,218243.0,Vijapura Forest
616745,Mallinathapura,5558,Arkalgud,539,Hassan,218232.0,Kattepura
616496,Mallipatna,5558,Arkalgud,539,Hassan,218237.0,Mallipatna
616611,Mallithammanahalli,5558,Arkalgud,539,Hassan,218225.0,Ganjalagodu
616659,Mallithammanahalli,5558,Arkalgud,539,Hassan,218244.0,Yalagathavalli
616505,Manajur,5558,Arkalgud,539,Hassan,218237.0,Mallipatna
616578,Maradi,5558,Arkalgud,539,Hassan,218242.0,Vaddarahalli
616746,Maradibasavanahalli,5558,Arkalgud,539,Hassan,218232.0,Kattepura
616533,Maragowdanahalli,5558,Arkalgud,539,Hassan,218222.0,Dodda Bemmathi
616616,Maravalalu,5558,Arkalgud,539,Hassan,218220.0,Bychanahalli
616519,Masarangala,5558,Arkalgud,539,Hassan,218243.0,Vijapura Forest
616757,Mathigodu,5558,Arkalgud,539,Hassan,218239.0,Rudrapatna
616524,Mathra,5558,Arkalgud,539,Hassan,272838.0,Aladahalli
616734,Mavanoor,5558,Arkalgud,539,Hassan,218232.0,Kattepura
616589,Mokali,5558,Arkalgud,539,Hassan,272839.0,Mokali
616752,Moole Hosahalli,5558,Arkalgud,539,Hassan,218218.0,Basavapatna
616552,Mudaganur,5558,Arkalgud,539,Hassan,272841.0,Heggadihalli
616612,Muddanahalli,5558,Arkalgud,539,Hassan,218225.0,Ganjalagodu
616704,Muddanahalli,5558,Arkalgud,539,Hassan,218221.0,Chikkanahalli
616624,Muddanahalli,5558,Arkalgud,539,Hassan,218225.0,Ganjalagodu
616646,Muddanahalli,5558,Arkalgud,539,Hassan,272741.0,Koratikere
616517,Mudigere,5558,Arkalgud,539,Hassan,218243.0,Vijapura Forest
616544,Muduganur Kaval,5558,Arkalgud,539,Hassan,218230.0,Hulikallu
616649,Mugalur,5558,Arkalgud,539,Hassan,218216.0,Agrahara
616568,Mundagodu,5558,Arkalgud,539,Hassan,218233.0,Katti Mallenahalli
616522,Musavathur,5558,Arkalgud,539,Hassan,272838.0,Aladahalli
616591,Muthige,5558,Arkalgud,539,Hassan,272839.0,Mokali
616650,Muthugada Hosur,5558,Arkalgud,539,Hassan,218216.0,Agrahara
616755,Naganahalli,5558,Arkalgud,539,Hassan,218218.0,Basavapatna
616702,Nanjalapura,5558,Arkalgud,539,Hassan,218221.0,Chikkanahalli
616598,Narasinakuppe,5558,Arkalgud,539,Hassan,218227.0,Hebbale
616737,Navile,5558,Arkalgud,539,Hassan,218232.0,Kattepura
616509,Nelabahalli,5558,Arkalgud,539,Hassan,218237.0,Mallipatna
616593,Nelamane,5558,Arkalgud,539,Hassan,218229.0,Honnavalli
616576,Neralahalli,5558,Arkalgud,539,Hassan,218242.0,Vaddarahalli
616537,Nilakunda,5558,Arkalgud,539,Hassan,218228.0,Holalagodu
616648,Nilavagilu,5558,Arkalgud,539,Hassan,272741.0,Koratikere
616579,Nygere,5558,Arkalgud,539,Hassan,218229.0,Honnavalli
616662,Paramahamsa Chakanahalli,5558,Arkalgud,539,Hassan,218220.0,Bychanahalli
616639,Parasanahalli,5558,Arkalgud,539,Hassan,218240.0,Santhemarur
616534,Pemmanahalli,5558,Arkalgud,539,Hassan,218222.0,Dodda Bemmathi
616559,Puttana Hosahalli,5558,Arkalgud,539,Hassan,218243.0,Vijapura Forest
616553,Ragibychanahalli,5558,Arkalgud,539,Hassan,218230.0,Hulikallu
616760,Ragimarur,5558,Arkalgud,539,Hassan,272840.0,Hanyalu
616743,Ragupathi Koppal,5558,Arkalgud,539,Hassan,218238.0,Ramanathapura
616742,Ramanathapura,5558,Arkalgud,539,Hassan,218238.0,Ramanathapura
616750,Ramanathapuranala Hantha,5558,Arkalgud,539,Hassan,218238.0,Ramanathapura
616716,Ramenahalli,5558,Arkalgud,539,Hassan,272844.0,Kaduvinahosahalli
616585,Ramenahalli,5558,Arkalgud,539,Hassan,218233.0,Katti Mallenahalli
616661,Rangapura,5558,Arkalgud,539,Hassan,218244.0,Yalagathavalli
616766,Rudrapatna,5558,Arkalgud,539,Hassan,218239.0,Rudrapatna
616767,Rudrapatnanala Hantha,5558,Arkalgud,539,Hassan,218239.0,Rudrapatna
616698,Sabbathi,5558,Arkalgud,539,Hassan,218226.0,Handrangi
616642,Santhemarur,5558,Arkalgud,539,Hassan,218240.0,Santhemarur
616720,Saragoor,5558,Arkalgud,539,Hassan,218241.0,Saragoor
616672,Seebahalli,5558,Arkalgud,539,Hassan,218219.0,Belavadi
616574,Shambunathapura,5558,Arkalgud,539,Hassan,218242.0,Vaddarahalli
616641,Shanavinakuppe,5558,Arkalgud,539,Hassan,218240.0,Santhemarur
616638,Shanbhoganahalli,5558,Arkalgud,539,Hassan,218240.0,Santhemarur
616677,Shanubhoganahalli,5558,Arkalgud,539,Hassan,218243.0,Vijapura Forest
616515,Shanubhoganahalli,5558,Arkalgud,539,Hassan,218222.0,Dodda Bemmathi
616718,Sheegodu,5558,Arkalgud,539,Hassan,218241.0,Saragoor
616751,Shiradanahalli,5558,Arkalgud,539,Hassan,218238.0,Ramanathapura
616504,Shiradanahalli,5558,Arkalgud,539,Hassan,218237.0,Mallipatna
616595,Siddapura,5558,Arkalgud,539,Hassan,218227.0,Hebbale
616719,Siddapura,5558,Arkalgud,539,Hassan,218241.0,Saragoor
616570,Siddapura,5558,Arkalgud,539,Hassan,218230.0,Hulikallu
616538,Singanakuppe,5558,Arkalgud,539,Hassan,218228.0,Holalagodu
616630,Somanahalli,5558,Arkalgud,539,Hassan,272839.0,Mokali
616529,Sompura,5558,Arkalgud,539,Hassan,218228.0,Holalagodu
616763,Sompura,5558,Arkalgud,539,Hassan,272840.0,Hanyalu
616682,Sulagodu-Somavara,5558,Arkalgud,539,Hassan,272742.0,Tarigalale
616683,Tarigalale,5558,Arkalgud,539,Hassan,272742.0,Tarigalale
616586,Tejur,5558,Arkalgud,539,Hassan,218233.0,Katti Mallenahalli
616674,Thattavalu,5558,Arkalgud,539,Hassan,218219.0,Belavadi
616566,Thattekere,5558,Arkalgud,539,Hassan,218243.0,Vijapura Forest
616561,Ulivala,5558,Arkalgud,539,Hassan,218242.0,Vaddarahalli
616721,Ullenahalli,5558,Arkalgud,539,Hassan,218241.0,Saragoor
616738,Uttaranalakolavai Hantha,5558,Arkalgud,539,Hassan,218238.0,Ramanathapura
616668,Vaddarahalli,5558,Arkalgud,539,Hassan,218244.0,Yalagathavalli
616758,Vaddarahalli,5558,Arkalgud,539,Hassan,218239.0,Rudrapatna
616557,Vijapura,5558,Arkalgud,539,Hassan,218243.0,Vijapura Forest
616556,Vijapura Forest,5558,Arkalgud,539,Hassan,218243.0,Vijapura Forest
616727,Vodavana Hosahalli,5558,Arkalgud,539,Hassan,218221.0,Chikkanahalli
616577,Voddarahalli,5558,Arkalgud,539,Hassan,218242.0,Vaddarahalli
616771,Yachana Kuppe,5558,Arkalgud,539,Hassan,218231.0,Kalenahalli
616736,Yadiyur,5558,Arkalgud,539,Hassan,218222.0,Dodda Bemmathi
616536,Yadiyuru,5558,Arkalgud,539,Hassan,218232.0,Kattepura
616664,Yagati,5558,Arkalgud,539,Hassan,218244.0,Yalagathavalli
616733,Yaladahalli,5558,Arkalgud,539,Hassan,218232.0,Kattepura
616666,Yalagathavalli,5558,Arkalgud,539,Hassan,218244.0,Yalagathavalli
615777,Adihalli,5555,Arsikere,539,Hassan,218247.0,Bageshpura
615730,Adihalli,5555,Arsikere,539,Hassan,218255.0,Dummenahalli
615717,Aggunda,5555,Arsikere,539,Hassan,218245.0,Aggunda
615527,Agrahara,5555,Arsikere,539,Hassan,,
615609,Ahamedpura,5555,Arsikere,539,Hassan,218267.0,Kallugundi
615742,Ajjanahalli,5555,Arsikere,539,Hassan,218251.0,Belagumba
615820,Aladahalli,5555,Arsikere,539,Hassan,218248.0,Bagivalu
615591,Anandanahalli,5555,Arsikere,539,Hassan,218282.0,Puralehalli
615683,Annanaikanahalli,5555,Arsikere,539,Hassan,218257.0,Geejihalli
615738,Annapura,5555,Arsikere,539,Hassan,218287.0,Thalalur
615751,Annenahalli,5555,Arsikere,539,Hassan,218251.0,Belagumba
615766,Appenahalli,5555,Arsikere,539,Hassan,218284.0,Rangapura
615497,Arakere,5555,Arsikere,539,Hassan,218246.0,Arakere
615696,Arasikere (Rural),5555,Arsikere,539,Hassan,218263.0,Jajur
615569,Arehalli,5555,Arsikere,539,Hassan,,
615451,Athigudda Kaval,5555,Arsikere,539,Hassan,218264.0,Javagal
615770,B. Hosahalli,5555,Arsikere,539,Hassan,218247.0,Bageshpura
615802,Bachenahalli,5555,Arsikere,539,Hassan,218261.0,Heggatta
615767,Bageshpura,5555,Arsikere,539,Hassan,218247.0,Bageshpura
615526,Bagilaghatta,5555,Arsikere,539,Hassan,,
615818,Bagivalu,5555,Arsikere,539,Hassan,218248.0,Bagivalu
615805,Bagooranahalli,5555,Arsikere,539,Hassan,218261.0,Heggatta
615535,Banarasanahalli,5555,Arsikere,539,Hassan,,
615541,Banavara,5555,Arsikere,539,Hassan,,
615839,Bandihalli,5555,Arsikere,539,Hassan,218248.0,Bagivalu
615700,Bandihalli,5555,Arsikere,539,Hassan,218255.0,Dummenahalli
615472,Bandur,5555,Arsikere,539,Hassan,218250.0,Bandur
615531,Basavanahalli,5555,Arsikere,539,Hassan,,
615654,Basavanahalli,5555,Arsikere,539,Hassan,218269.0,Kamasamudra
615813,Basavanapura,5555,Arsikere,539,Hassan,218253.0,Chogachagere
615582,Basavarajapura,5555,Arsikere,539,Hassan,218252.0,Bendekere
615605,Battihalli,5555,Arsikere,539,Hassan,218267.0,Kallugundi
615744,Belagumba,5555,Arsikere,539,Hassan,218251.0,Belagumba
615707,Belavathahalli,5555,Arsikere,539,Hassan,218258.0,Habbanaghatta
615499,Beluvalli,5555,Arsikere,539,Hassan,218246.0,Arakere
615579,Bendekere,5555,Arsikere,539,Hassan,218252.0,Bendekere
615643,Bennigundihalli,5555,Arsikere,539,Hassan,218286.0,Shankaranahalli
615549,Bettadapura,5555,Arsikere,539,Hassan,,
615522,Bevinahalli,5555,Arsikere,539,Hassan,,
615838,Bidare Kaval,5555,Arsikere,539,Hassan,218274.0,Kondenalu
615765,Bilenahalli,5555,Arsikere,539,Hassan,218284.0,Rangapura
615548,Bisalehalli,5555,Arsikere,539,Hassan,,
615785,Bisalehalli,5555,Arsikere,539,Hassan,218278.0,Mududi
615779,Bommachihalli,5555,Arsikere,539,Hassan,218276.0,Lalanakere
615469,Bommagondanahalli,5555,Arsikere,539,Hassan,218264.0,Javagal
615679,Bommanahalli,5555,Arsikere,539,Hassan,218245.0,Aggunda
615640,Bommasamudra,5555,Arsikere,539,Hassan,218286.0,Shankaranahalli
615699,Bommenahalli,5555,Arsikere,539,Hassan,218279.0,Murundi
615498,Bommenahalli,5555,Arsikere,539,Hassan,218246.0,Arakere
615454,Boochenahalli Kaval,5555,Arsikere,539,Hassan,218281.0,Nerlige
615787,Borehalli,5555,Arsikere,539,Hassan,218278.0,Mududi
615586,Byadarahalli,5555,Arsikere,539,Hassan,218282.0,Puralehalli
615516,Byalekere,5555,Arsikere,539,Hassan,218271.0,Karagunda
615561,Byragondanahalli,5555,Arsikere,539,Hassan,,
615547,Byrambudi,5555,Arsikere,539,Hassan,,
615631,Byrapura,5555,Arsikere,539,Hassan,218265.0,Jayachamarajapura
615601,Byrapura,5555,Arsikere,539,Hassan,,
615532,Byrapura,5555,Arsikere,539,Hassan,,
615500,Byrapura .,5555,Arsikere,539,Hassan,218273.0,Kolagunda
615733,Challapura,5555,Arsikere,539,Hassan,218287.0,Thalalur
615560,Chaluvanahalli,5555,Arsikere,539,Hassan,,
615725,Chandlapura,5555,Arsikere,539,Hassan,218255.0,Dummenahalli
615827,Channaikanahalli,5555,Arsikere,539,Hassan,218289.0,Yadavanahalli
615563,Channapura,5555,Arsikere,539,Hassan,,
615791,Channapura,5555,Arsikere,539,Hassan,218276.0,Lalanakere
615773,Cheelanahalli,5555,Arsikere,539,Hassan,218278.0,Mududi
615562,Chikkabanavara,5555,Arsikere,539,Hassan,,
615800,Chikkagandsi,5555,Arsikere,539,Hassan,218261.0,Heggatta
615492,Chikkajjikattehalli,5555,Arsikere,539,Hassan,218246.0,Arakere
615476,Chikkalinganahalli,5555,Arsikere,539,Hassan,218288.0,Undiganalu
615493,Chikkalinganahalli,5555,Arsikere,539,Hassan,218246.0,Arakere
615652,Chikkalkur,5555,Arsikere,539,Hassan,218265.0,Jayachamarajapura
615649,Chikkametikurke,5555,Arsikere,539,Hassan,218283.0,Rampura
615590,Chikkammanahalli,5555,Arsikere,539,Hassan,218282.0,Puralehalli
615530,Chikkarehalli,5555,Arsikere,539,Hassan,,
615622,Chikkondihalli,5555,Arsikere,539,Hassan,218270.0,Kanakatte
615669,Chikkur,5555,Arsikere,539,Hassan,218252.0,Bendekere
615772,Chittanahalli,5555,Arsikere,539,Hassan,218284.0,Rangapura
615795,Chogachagere,5555,Arsikere,539,Hassan,218253.0,Chogachagere
615506,D.Kallahalli,5555,Arsikere,539,Hassan,218259.0,Handralu
615801,Dasenahalli,5555,Arsikere,539,Hassan,218256.0,Gandasi
615721,Dasihalli,5555,Arsikere,539,Hassan,218255.0,Dummenahalli
615483,Deshani,5555,Arsikere,539,Hassan,218288.0,Undiganalu
615671,Devagondanahalli,5555,Arsikere,539,Hassan,218252.0,Bendekere
615474,Devihalli,5555,Arsikere,539,Hassan,218288.0,Undiganalu
615468,Dhananjayapura,5555,Arsikere,539,Hassan,218250.0,Bandur
615621,Dibbur,5555,Arsikere,539,Hassan,218270.0,Kanakatte
615632,Doddaghatta,5555,Arsikere,539,Hassan,218265.0,Jayachamarajapura
615450,Doddaghatta,5555,Arsikere,539,Hassan,218264.0,Javagal
615634,Doddametikurke,5555,Arsikere,539,Hassan,218254.0,Doddametikurke
615814,Doddayaraganalu,5555,Arsikere,539,Hassan,218253.0,Chogachagere
615705,Doddenahalli,5555,Arsikere,539,Hassan,218258.0,Habbanaghatta
615566,Doddenahalli,5555,Arsikere,539,Hassan,,
615521,Doddenahalli,5555,Arsikere,539,Hassan,,
615639,Donanakatte,5555,Arsikere,539,Hassan,218286.0,Shankaranahalli
615726,Dummenahalli,5555,Arsikere,539,Hassan,218255.0,Dummenahalli
615453,Dyamenahallai,5555,Arsikere,539,Hassan,218281.0,Nerlige
615775,Eshuvanahalli,5555,Arsikere,539,Hassan,218247.0,Bageshpura
615799,Gandasi,5555,Arsikere,539,Hassan,218256.0,Gandasi
948394,Gandhinagar,5555,Arsikere,539,Hassan,218287.0,Thalalur
948392,Gandhinagar A,5555,Arsikere,539,Hassan,,
948393,Gandhinagar K,5555,Arsikere,539,Hassan,,
615567,Ganjigere,5555,Arsikere,539,Hassan,,
615692,Geejihalli,5555,Arsikere,539,Hassan,218257.0,Geejihalli
615607,Giri Bommanahalli,5555,Arsikere,539,Hassan,218267.0,Kallugundi
615748,Gollarahalli,5555,Arsikere,539,Hassan,218251.0,Belagumba
615510,Gollarahalli,5555,Arsikere,539,Hassan,218271.0,Karagunda
615663,Gollarahalli,5555,Arsikere,539,Hassan,218283.0,Rampura
615788,Gollarahalli,5555,Arsikere,539,Hassan,218278.0,Mududi
615613,Gollarahalli,5555,Arsikere,539,Hassan,218267.0,Kallugundi
615470,Gopagondanahalli,5555,Arsikere,539,Hassan,218264.0,Javagal
948395,Gopalpura,5555,Arsikere,539,Hassan,218267.0,Kallugundi
615509,Govindapura,5555,Arsikere,539,Hassan,218271.0,Karagunda
615835,Guddenahalli,5555,Arsikere,539,Hassan,218274.0,Kondenalu
615455,Guddenahalli,5555,Arsikere,539,Hassan,218281.0,Nerlige
615807,Gundakallahalli,5555,Arsikere,539,Hassan,218261.0,Heggatta
615841,Gundukanahalli (Og),5555,Arsikere,539,Hassan,,
615704,Guttinakere,5555,Arsikere,539,Hassan,218258.0,Habbanaghatta
615710,Habbanaghatta,5555,Arsikere,539,Hassan,218258.0,Habbanaghatta
615691,Habbanaghatta Kaval,5555,Arsikere,539,Hassan,218257.0,Geejihalli
615782,Halagenahalli,5555,Arsikere,539,Hassan,218278.0,Mududi
615480,Halekalyadi,5555,Arsikere,539,Hassan,218268.0,Kalyadi
615611,Hallithimmanahalli,5555,Arsikere,539,Hassan,218267.0,Kallugundi
615638,Hampanakatte,5555,Arsikere,539,Hassan,218247.0,Bageshpura
615473,Handralu,5555,Arsikere,539,Hassan,218259.0,Handralu
615533,Hanumanahalli,5555,Arsikere,539,Hassan,,
615515,Haralahalli,5555,Arsikere,539,Hassan,218271.0,Karagunda
615633,Haralakatta,5555,Arsikere,539,Hassan,218254.0,Doddametikurke
615597,Harathanahalli,5555,Arsikere,539,Hassan,218282.0,Puralehalli
615554,Hariharapura,5555,Arsikere,539,Hassan,,
615729,Harlakatta,5555,Arsikere,539,Hassan,218255.0,Dummenahalli
615688,Harnahalli *,5555,Arsikere,539,Hassan,218260.0,Harnahalli
615539,Haruvanahalli,5555,Arsikere,539,Hassan,,
615708,Hebbaranahalli,5555,Arsikere,539,Hassan,218258.0,Habbanaghatta
615806,Heggatta,5555,Arsikere,539,Hassan,218261.0,Heggatta
615695,Henjagundanahalli (Part) *,5555,Arsikere,539,Hassan,218263.0,Jajur
615627,Hirekal Forest,5555,Arsikere,539,Hassan,218280.0,Narasipura
615624,Hirisadarahalli,5555,Arsikere,539,Hassan,218280.0,Narasipura
615816,Hirisamudra,5555,Arsikere,539,Hassan,218253.0,Chogachagere
615817,Hiriyalu,5555,Arsikere,539,Hassan,218248.0,Bagivalu
615550,Hiriyur,5555,Arsikere,539,Hassan,,
615650,Holalakere,5555,Arsikere,539,Hassan,218283.0,Rampura
615614,Honnakatta,5555,Arsikere,539,Hassan,218280.0,Narasipura
615797,Honnakumaranahalli,5555,Arsikere,539,Hassan,218276.0,Lalanakere
615731,Honnasettihalli,5555,Arsikere,539,Hassan,218255.0,Dummenahalli
615809,Honnenahalli,5555,Arsikere,539,Hassan,218248.0,Bagivalu
615734,Honnenahalli,5555,Arsikere,539,Hassan,218287.0,Thalalur
615810,Honnenahalli,5555,Arsikere,539,Hassan,218261.0,Heggatta
615761,Hosahalli,5555,Arsikere,539,Hassan,218284.0,Rangapura
615571,Hosahalli,5555,Arsikere,539,Hassan,,
615636,Hosahalli,5555,Arsikere,539,Hassan,218277.0,Madalu
615826,Hullekere,5555,Arsikere,539,Hassan,218274.0,Kondenalu
615753,Hunsekatte,5555,Arsikere,539,Hassan,218251.0,Belagumba
615808,Huragalavadi,5555,Arsikere,539,Hassan,218261.0,Heggatta
948396,Indiranagar,5555,Arsikere,539,Hassan,218260.0,Harnahalli
948403,Indiranagar M,5555,Arsikere,539,Hassan,218282.0,Puralehalli
615706,Jadaghatta,5555,Arsikere,539,Hassan,218258.0,Habbanaghatta
615675,Jajuru,5555,Arsikere,539,Hassan,218263.0,Jajur
615798,Jakkanahalli,5555,Arsikere,539,Hassan,218276.0,Lalanakere
615833,Jalagaranahalli,5555,Arsikere,539,Hassan,218289.0,Yadavanahalli
615626,Jannavara,5555,Arsikere,539,Hassan,218280.0,Narasipura
615452,Javagal,5555,Arsikere,539,Hassan,218264.0,Javagal
615678,Javanahalli,5555,Arsikere,539,Hassan,218279.0,Murundi
615653,Jayachamarajapura,5555,Arsikere,539,Hassan,218265.0,Jayachamarajapura
615804,Jeekanahalli,5555,Arsikere,539,Hassan,218289.0,Yadavanahalli
615768,Jeenakerehalli,5555,Arsikere,539,Hassan,218247.0,Bageshpura
948397,Jenukal Nagar,5555,Arsikere,539,Hassan,218260.0,Harnahalli
615776,Jogenahalli,5555,Arsikere,539,Hassan,218247.0,Bageshpura
615803,Jogenahalli,5555,Arsikere,539,Hassan,218289.0,Yadavanahalli
615737,Jotimallapura,5555,Arsikere,539,Hassan,218287.0,Thalalur
615482,K.Diggenahalli,5555,Arsikere,539,Hassan,218268.0,Kalyadi
615575,K.G.Agrahara,5555,Arsikere,539,Hassan,,
615544,Kachighatta,5555,Arsikere,539,Hassan,,
615646,Kadalamagge,5555,Arsikere,539,Hassan,218286.0,Shankaranahalli
615764,Kadehalli,5555,Arsikere,539,Hassan,218284.0,Rangapura
615672,Kallanaikanahalli,5555,Arsikere,539,Hassan,218263.0,Jajur
615603,Kallu Sadarahalli,5555,Arsikere,539,Hassan,218267.0,Kallugundi
615610,Kallugundi,5555,Arsikere,539,Hassan,218267.0,Kallugundi
615745,Kallukere,5555,Arsikere,539,Hassan,218251.0,Belagumba
615479,Kalyadi,5555,Arsikere,539,Hassan,218268.0,Kalyadi
615517,Kamalapura,5555,Arsikere,539,Hassan,218271.0,Karagunda
615659,Kamasamudra,5555,Arsikere,539,Hassan,218269.0,Kamasamudra
615456,Kamenahalli,5555,Arsikere,539,Hassan,218281.0,Nerlige
615786,Kammaraghatta,5555,Arsikere,539,Hassan,218278.0,Mududi
615760,Kammaraghatta,5555,Arsikere,539,Hassan,218284.0,Rangapura
615618,Kanakatte,5555,Arsikere,539,Hassan,218270.0,Kanakatte
615553,Kanihalli,5555,Arsikere,539,Hassan,,
615774,Kannenahalli,5555,Arsikere,539,Hassan,218247.0,Bageshpura
615606,Karadihalli,5555,Arsikere,539,Hassan,218267.0,Kallugundi
615512,Karagunda,5555,Arsikere,539,Hassan,218271.0,Karagunda
615564,Kardihalli,5555,Arsikere,539,Hassan,,
615698,Karehalli,5555,Arsikere,539,Hassan,218245.0,Aggunda
615821,Karimaranahalli,5555,Arsikere,539,Hassan,218248.0,Bagivalu
615724,Karlahalli,5555,Arsikere,539,Hassan,218255.0,Dummenahalli
615657,Kasuvanahalli,5555,Arsikere,539,Hassan,218269.0,Kamasamudra
615617,Kasuvanahalli,5555,Arsikere,539,Hassan,218270.0,Kanakatte
615676,Katikere,5555,Arsikere,539,Hassan,218263.0,Jajur
615496,Kelaginahosahalli,5555,Arsikere,539,Hassan,218246.0,Arakere
615713,Kellangere,5555,Arsikere,539,Hassan,218287.0,Thalalur
615595,Kempasagara,5555,Arsikere,539,Hassan,218282.0,Puralehalli
615546,Kenchanahalli,5555,Arsikere,539,Hassan,,
615727,Kenchenahalli,5555,Arsikere,539,Hassan,218255.0,Dummenahalli
615485,Kenganahalli,5555,Arsikere,539,Hassan,218250.0,Bandur
615840,Kenkere,5555,Arsikere,539,Hassan,218272.0,Kenkere
615524,Kenkerehalli,5555,Arsikere,539,Hassan,,
615619,Keremundinahalli,5555,Arsikere,539,Hassan,218270.0,Kanakatte
615543,Khandilinganahalli,5555,Arsikere,539,Hassan,,
615637,Kittanakere,5555,Arsikere,539,Hassan,218286.0,Shankaranahalli
615701,Kodihalli,5555,Arsikere,539,Hassan,218287.0,Thalalur
615467,Kodihalli,5555,Arsikere,539,Hassan,218250.0,Bandur
615488,Kolagunda,5555,Arsikere,539,Hassan,218273.0,Kolagunda
615578,Kommaraghatta,5555,Arsikere,539,Hassan,,
615594,Kondavagilu,5555,Arsikere,539,Hassan,218282.0,Puralehalli
615823,Kondenalu,5555,Arsikere,539,Hassan,218274.0,Kondenalu
615556,Korenahalli,5555,Arsikere,539,Hassan,,
615794,Kudukundi,5555,Arsikere,539,Hassan,218253.0,Chogachagere
615641,Kumbaraghatta,5555,Arsikere,539,Hassan,218286.0,Shankaranahalli
615735,Kunighattahalli,5555,Arsikere,539,Hassan,218287.0,Thalalur
615484,Kurubarahalli,5555,Arsikere,539,Hassan,218259.0,Handralu
615577,Kurubarahalli,5555,Arsikere,539,Hassan,,
615665,Kurubarahalli,5555,Arsikere,539,Hassan,218269.0,Kamasamudra
615508,Kurudahalli,5555,Arsikere,539,Hassan,218288.0,Undiganalu
615584,Kuruvanka,5555,Arsikere,539,Hassan,,
615625,Kyathanahalli,5555,Arsikere,539,Hassan,218280.0,Narasipura
615836,Lakkihalli Kaval,5555,Arsikere,539,Hassan,218272.0,Kenkere
615796,Lalanakere,5555,Arsikere,539,Hassan,218276.0,Lalanakere
615715,Laxmidevarahalli,5555,Arsikere,539,Hassan,218255.0,Dummenahalli
948398,Laxmipura,5555,Arsikere,539,Hassan,218277.0,Madalu
948399,Laxmipura B,5555,Arsikere,539,Hassan,,
615670,Layalapura,5555,Arsikere,539,Hassan,218252.0,Bendekere
615819,Lingapura,5555,Arsikere,539,Hassan,218248.0,Bagivalu
615471,Linglapura,5555,Arsikere,539,Hassan,218250.0,Bandur
615574,Lingodanahalli,5555,Arsikere,539,Hassan,,
948404,M Mattihalli,5555,Arsikere,539,Hassan,218284.0,Rangapura
615635,Madalu,5555,Arsikere,539,Hassan,218277.0,Madalu
615503,Madanahalli,5555,Arsikere,539,Hassan,218250.0,Bandur
615572,Madanipura,5555,Arsikere,539,Hassan,,
615513,Madapura,5555,Arsikere,539,Hassan,218271.0,Karagunda
615645,Maddarahalli,5555,Arsikere,539,Hassan,218286.0,Shankaranahalli
615616,Magenahalli,5555,Arsikere,539,Hassan,218270.0,Kanakatte
615780,Mahadevarahalli,5555,Arsikere,539,Hassan,218276.0,Lalanakere
615709,Makanahalli,5555,Arsikere,539,Hassan,218258.0,Habbanaghatta
615687,Maladevihalli,5555,Arsikere,539,Hassan,218258.0,Habbanaghatta
615463,Maladevihalli,5555,Arsikere,539,Hassan,218281.0,Nerlige
615837,Mallapura,5555,Arsikere,539,Hassan,218272.0,Kenkere
615540,Mallapura,5555,Arsikere,539,Hassan,,
615629,Mallapura,5555,Arsikere,539,Hassan,218265.0,Jayachamarajapura
615830,Mallenahalli,5555,Arsikere,539,Hassan,218289.0,Yadavanahalli
615660,Mallenahalli,5555,Arsikere,539,Hassan,218269.0,Kamasamudra
615538,Manakathur,5555,Arsikere,539,Hassan,,
939736,Manchenahalli Kaval,5555,Arsikere,539,Hassan,218253.0,Chogachagere
615822,Mangalapura,5555,Arsikere,539,Hassan,218274.0,Kondenalu
615789,Mangalapura,5555,Arsikere,539,Hassan,218256.0,Gandasi
615793,Manjenahalli,5555,Arsikere,539,Hassan,218253.0,Chogachagere
615778,Manjenahalli Kaval,5555,Arsikere,539,Hassan,218253.0,Chogachagere
615685,Mannamakanahalli,5555,Arsikere,539,Hassan,218271.0,Karagunda
615495,Maragondanahalli,5555,Arsikere,539,Hassan,218246.0,Arakere
615825,Marasettihalli,5555,Arsikere,539,Hassan,218274.0,Kondenalu
615588,Maratagere,5555,Arsikere,539,Hassan,218282.0,Puralehalli
615592,Marula Siddanahalli,5555,Arsikere,539,Hassan,218282.0,Puralehalli
615555,Masthihalli,5555,Arsikere,539,Hassan,,
615505,Matadahosahalli,5555,Arsikere,539,Hassan,218259.0,Handralu
615487,Mavuthanahalli,5555,Arsikere,539,Hassan,218273.0,Kolagunda
615545,Mayagondanahalli,5555,Arsikere,539,Hassan,,
948400,Mayanagar,5555,Arsikere,539,Hassan,218282.0,Puralehalli
615558,Medarahalli,5555,Arsikere,539,Hassan,,
615664,Melenahalli,5555,Arsikere,539,Hassan,218283.0,Rampura
615491,Melinahosahalli,5555,Arsikere,539,Hassan,218246.0,Arakere
615507,Moodnahalli,5555,Arsikere,539,Hassan,218259.0,Handralu
615758,Mootikere,5555,Arsikere,539,Hassan,218284.0,Rangapura
615465,Mosale,5555,Arsikere,539,Hassan,218273.0,Kolagunda
615694,Muddanahalli,5555,Arsikere,539,Hassan,218263.0,Jajur
